Begin,End,Label,Type,Speaker
0.57,0.67,hún,words,021370
0.67,0.72,bjó,words,021370
0.72,0.73,í,words,021370
0.73,1.38,ungverjalandi,words,021370
1.38,1.55,þegar,words,021370
1.67,1.86,hún,words,021370
1.86,2.15,var,words,021370
2.85,3.1,ung,words,021370
0.57,0.6,h,phones,021370
0.6,0.64,uː,phones,021370
0.64,0.67,n,phones,021370
0.67,0.7,p,phones,021370
0.7,0.71,j,phones,021370
0.71,0.72,ouː,phones,021370
0.72,0.73,iː,phones,021370
0.73,0.74,u,phones,021370
0.74,0.77,ŋ,phones,021370
0.77,0.8,k,phones,021370
0.8,0.82,v,phones,021370
0.82,0.88,ɛ,phones,021370
0.88,1.08,r,phones,021370
1.08,1.11,j,phones,021370
1.11,1.14,a,phones,021370
1.14,1.17,l,phones,021370
1.17,1.21,a,phones,021370
1.21,1.32,n,phones,021370
1.32,1.35,t,phones,021370
1.35,1.38,ɪ,phones,021370
1.38,1.39,θ,phones,021370
1.39,1.42,ɛː,phones,021370
1.42,1.44,ɣ,phones,021370
1.44,1.52,a,phones,021370
1.52,1.55,r,phones,021370
1.67,1.7,h,phones,021370
1.7,1.82,uː,phones,021370
1.82,1.86,n,phones,021370
1.86,1.88,v,phones,021370
1.88,1.95,aː,phones,021370
1.95,2.15,r,phones,021370
2.85,2.88,u,phones,021370
2.88,2.98,ŋ,phones,021370
2.98,3.1,k,phones,021370
