Begin,End,Label,Type,Speaker
0.83,1.2,góðan,words,021369
1.2,1.68,dag,words,021369
1.93,2.14,hvað,words,021369
2.14,2.56,kostar,words,021369
2.56,3.1,miðinn,words,021369
0.83,0.89,k,phones,021369
0.89,1.02,ouː,phones,021369
1.02,1.07,ð,phones,021369
1.07,1.1,a,phones,021369
1.1,1.2,n,phones,021369
1.2,1.24,t,phones,021369
1.24,1.39,aː,phones,021369
1.39,1.68,ɣ,phones,021369
1.93,2.01,k,phones,021369
2.01,2.03,v,phones,021369
2.03,2.13,aː,phones,021369
2.13,2.14,ð,phones,021369
2.14,2.23,kʰ,phones,021369
2.23,2.28,ɔ,phones,021369
2.28,2.45,s,phones,021369
2.45,2.5,t,phones,021369
2.5,2.55,a,phones,021369
2.55,2.56,r,phones,021369
2.56,2.67,m,phones,021369
2.67,2.82,ɪː,phones,021369
2.82,2.85,ð,phones,021369
2.85,2.9,ɪ,phones,021369
2.9,3.1,n,phones,021369
