Begin,End,Label,Type,Speaker
0.61,0.87,ég,words,027675
0.87,1.16,fer,words,027675
1.16,1.29,úr,words,027675
1.29,1.94,peysunni,words,027675
0.61,0.71,j,phones,027675
0.71,0.82,ɛː,phones,027675
0.82,0.87,ɣ,phones,027675
0.87,0.96,f,phones,027675
0.96,1.09,ɛː,phones,027675
1.09,1.16,r,phones,027675
1.16,1.2,uː,phones,027675
1.2,1.29,r,phones,027675
1.29,1.37,pʰ,phones,027675
1.37,1.5,eiː,phones,027675
1.5,1.65,s,phones,027675
1.65,1.71,ʏ,phones,027675
1.71,1.78,n,phones,027675
1.78,1.94,ɪ,phones,027675
