Begin,End,Label,Type,Speaker
0.79,1.03,ég,words,028130
1.03,1.56,vökvaði,words,028130
1.56,1.97,blómin,words,028130
1.97,2.07,á,words,028130
2.07,2.69,akranesi,words,028130
0.79,0.89,j,phones,028130
0.89,0.96,ɛː,phones,028130
0.96,1.03,ɣ,phones,028130
1.03,1.05,v,phones,028130
1.05,1.25,œː,phones,028130
1.25,1.28,k,phones,028130
1.28,1.3,v,phones,028130
1.3,1.35,a,phones,028130
1.35,1.46,ð,phones,028130
1.46,1.56,ɪ,phones,028130
1.56,1.59,p,phones,028130
1.59,1.64,l,phones,028130
1.64,1.75,ouː,phones,028130
1.75,1.84,m,phones,028130
1.84,1.9,ɪ,phones,028130
1.9,1.97,n,phones,028130
1.97,2.07,auː,phones,028130
2.07,2.26,aː,phones,028130
2.26,2.33,k,phones,028130
2.33,2.34,r,phones,028130
2.34,2.42,a,phones,028130
2.42,2.49,n,phones,028130
2.49,2.56,ɛː,phones,028130
2.56,2.66,s,phones,028130
2.66,2.69,ɪ,phones,028130
