Begin,End,Label,Type,Speaker
0.67,1.38,addi,words,025073
1.41,1.82,lætur,words,025073
1.82,1.98,sig,words,025073
2.02,2.6,alltaf,words,025073
2.6,3.02,hverfa,words,025073
3.02,3.59,snemma,words,025073
0.67,1.0,a,phones,025073
1.0,1.08,t,phones,025073
1.08,1.38,ɪ,phones,025073
1.41,1.53,l,phones,025073
1.53,1.73,aiː,phones,025073
1.73,1.78,t,phones,025073
1.78,1.81,ʏ,phones,025073
1.81,1.82,r,phones,025073
1.82,1.91,s,phones,025073
1.91,1.95,ɪː,phones,025073
1.95,1.98,ɣ,phones,025073
2.02,2.12,a,phones,025073
2.12,2.14,l̥,phones,025073
2.14,2.35,t,phones,025073
2.35,2.46,a,phones,025073
2.46,2.6,v,phones,025073
2.6,2.68,k,phones,025073
2.68,2.7,v,phones,025073
2.7,2.78,ɛ,phones,025073
2.78,2.93,r,phones,025073
2.93,2.95,v,phones,025073
2.95,3.02,a,phones,025073
3.02,3.09,s,phones,025073
3.09,3.14,t,phones,025073
3.14,3.2,n,phones,025073
3.2,3.25,ɛ,phones,025073
3.25,3.41,m,phones,025073
3.41,3.59,a,phones,025073
