Begin,End,Label,Type,Speaker
1.03,1.37,jónas,words,027080
1.37,1.57,bjó,words,027080
1.57,1.89,bæði,words,027080
1.89,2.01,á,words,027080
2.01,2.49,íslandi,words,027080
2.49,2.6,og,words,027080
2.6,2.63,í,words,027080
2.63,3.23,danmörku,words,027080
1.03,1.07,j,phones,027080
1.07,1.1,ouː,phones,027080
1.1,1.13,n,phones,027080
1.13,1.28,a,phones,027080
1.28,1.37,s,phones,027080
1.37,1.4,p,phones,027080
1.4,1.43,j,phones,027080
1.43,1.57,ouː,phones,027080
1.57,1.61,p,phones,027080
1.61,1.7,aiː,phones,027080
1.7,1.77,ð,phones,027080
1.77,1.89,ɪ,phones,027080
1.89,2.01,auː,phones,027080
2.01,2.12,i,phones,027080
2.12,2.17,s,phones,027080
2.17,2.23,t,phones,027080
2.23,2.26,l,phones,027080
2.26,2.32,a,phones,027080
2.32,2.37,n,phones,027080
2.37,2.43,t,phones,027080
2.43,2.49,ɪ,phones,027080
2.49,2.58,ɔː,phones,027080
2.58,2.6,ɣ,phones,027080
2.6,2.63,iː,phones,027080
2.63,2.69,t,phones,027080
2.69,2.75,a,phones,027080
2.75,2.84,n,phones,027080
2.84,2.87,m,phones,027080
2.87,2.93,œ,phones,027080
2.93,3.05,r̥,phones,027080
3.05,3.09,k,phones,027080
3.09,3.23,ʏ,phones,027080
