Begin,End,Label,Type,Speaker
0.16,0.54,engum,words,027080
0.54,0.81,hefur,words,027080
0.81,1.26,tekist,words,027080
1.26,1.32,að,words,027080
1.32,1.61,finna,words,027080
1.61,1.94,gullið,words,027080
0.16,0.27,ei,phones,027080
0.27,0.39,ŋ,phones,027080
0.39,0.42,k,phones,027080
0.42,0.46,ʏ,phones,027080
0.46,0.54,m,phones,027080
0.54,0.6,h,phones,027080
0.6,0.65,ɛː,phones,027080
0.65,0.67,v,phones,027080
0.67,0.73,ʏ,phones,027080
0.73,0.81,r,phones,027080
0.81,0.9,tʰ,phones,027080
0.9,1.02,ɛː,phones,027080
1.02,1.09,c,phones,027080
1.09,1.12,ɪ,phones,027080
1.12,1.2,s,phones,027080
1.2,1.26,t,phones,027080
1.26,1.31,aː,phones,027080
1.31,1.32,ð,phones,027080
1.32,1.41,f,phones,027080
1.41,1.47,ɪ,phones,027080
1.47,1.51,n,phones,027080
1.51,1.61,a,phones,027080
1.61,1.65,k,phones,027080
1.65,1.84,ʏ,phones,027080
1.84,1.87,t,phones,027080
1.87,1.9,l,phones,027080
1.9,1.93,ɪ,phones,027080
1.93,1.94,ð,phones,027080
