Begin,End,Label,Type,Speaker
0.54,0.68,fer,words,021367
0.68,0.84,hún,words,021367
0.87,1.22,ekki,words,021367
1.22,1.27,að,words,021367
1.27,1.52,koma,words,021367
1.52,1.55,í,words,021367
1.55,2.2,heimsókn,words,021367
0.54,0.59,f,phones,021367
0.59,0.63,ɛː,phones,021367
0.63,0.68,r,phones,021367
0.68,0.76,h,phones,021367
0.76,0.8,uː,phones,021367
0.8,0.84,n,phones,021367
0.87,0.92,ɛ,phones,021367
0.92,1.11,h,phones,021367
1.11,1.19,c,phones,021367
1.19,1.22,ɪ,phones,021367
1.22,1.26,aː,phones,021367
1.26,1.27,ð,phones,021367
1.27,1.34,kʰ,phones,021367
1.34,1.43,ɔː,phones,021367
1.43,1.48,m,phones,021367
1.48,1.52,a,phones,021367
1.52,1.55,iː,phones,021367
1.55,1.67,h,phones,021367
1.67,1.7,ei,phones,021367
1.7,1.82,m,phones,021367
1.82,1.98,s,phones,021367
1.98,2.04,ou,phones,021367
2.04,2.1,h,phones,021367
2.1,2.18,k,phones,021367
2.18,2.2,n̥,phones,021367
