Begin,End,Label,Type,Speaker
0.44,0.68,engum,words,026915
0.68,0.84,hefur,words,026915
0.84,1.14,tekist,words,026915
1.14,1.18,að,words,026915
1.18,1.37,finna,words,026915
1.37,1.6254375,gullið,words,026915
0.44,0.54,ei,phones,026915
0.54,0.59,ŋ,phones,026915
0.59,0.62,k,phones,026915
0.62,0.65,ʏ,phones,026915
0.65,0.68,m,phones,026915
0.68,0.73,h,phones,026915
0.73,0.76,ɛː,phones,026915
0.76,0.78,v,phones,026915
0.78,0.81,ʏ,phones,026915
0.81,0.84,r,phones,026915
0.84,0.9,tʰ,phones,026915
0.9,1.0,ɛː,phones,026915
1.0,1.03,c,phones,026915
1.03,1.08,ɪ,phones,026915
1.08,1.11,s,phones,026915
1.11,1.14,t,phones,026915
1.14,1.17,aː,phones,026915
1.17,1.18,ð,phones,026915
1.18,1.22,f,phones,026915
1.22,1.26,ɪ,phones,026915
1.26,1.31,n,phones,026915
1.31,1.37,a,phones,026915
1.37,1.4,k,phones,026915
1.4,1.49,ʏ,phones,026915
1.49,1.54,t,phones,026915
1.54,1.59,l,phones,026915
1.59,1.6,ɪ,phones,026915
1.6,1.6254375,ð,phones,026915
