Begin,End,Label,Type,Speaker
1.05,1.35,ég,words,024535
1.35,1.94,vökvaði,words,024535
1.94,2.41,blómin,words,024535
2.41,2.46,á,words,024535
2.46,3.29,akranesi,words,024535
1.05,1.17,j,phones,024535
1.17,1.24,ɛː,phones,024535
1.24,1.35,ɣ,phones,024535
1.35,1.37,v,phones,024535
1.37,1.62,œː,phones,024535
1.62,1.68,k,phones,024535
1.68,1.7,v,phones,024535
1.7,1.76,a,phones,024535
1.76,1.84,ð,phones,024535
1.84,1.94,ɪ,phones,024535
1.94,1.99,p,phones,024535
1.99,2.04,l,phones,024535
2.04,2.18,ouː,phones,024535
2.18,2.28,m,phones,024535
2.28,2.35,ɪ,phones,024535
2.35,2.41,n,phones,024535
2.41,2.46,auː,phones,024535
2.46,2.72,aː,phones,024535
2.72,2.79,k,phones,024535
2.79,2.8,r,phones,024535
2.8,2.92,a,phones,024535
2.92,3.0,n,phones,024535
3.0,3.07,ɛː,phones,024535
3.07,3.19,s,phones,024535
3.19,3.29,ɪ,phones,024535
