Begin,End,Label,Type,Speaker
0.55,1.07,otti,words,024931
1.07,1.49,óttast,words,024931
1.49,1.74,ekki,words,024931
1.74,2.0053125,neitt,words,024931
0.55,0.67,ɔ,phones,024931
0.67,0.83,h,phones,024931
0.83,0.94,t,phones,024931
0.94,1.07,ɪ,phones,024931
1.07,1.17,ou,phones,024931
1.17,1.29,h,phones,024931
1.29,1.34,t,phones,024931
1.34,1.37,a,phones,024931
1.37,1.44,s,phones,024931
1.44,1.49,t,phones,024931
1.49,1.55,ɛ,phones,024931
1.55,1.64,h,phones,024931
1.64,1.7,c,phones,024931
1.7,1.74,ɪ,phones,024931
1.74,1.8,n,phones,024931
1.8,1.85,ei,phones,024931
1.85,1.96,h,phones,024931
1.96,2.0053125,t,phones,024931
