Begin,End,Label,Type,Speaker
0.76,0.91,ég,words,021372
0.91,1.23,borða,words,021372
1.23,1.85,köku,words,021372
1.85,2.03,með,words,021372
2.03,2.49,rjóma,words,021372
0.76,0.83,j,phones,021372
0.83,0.89,ɛː,phones,021372
0.89,0.91,ɣ,phones,021372
0.91,0.95,p,phones,021372
0.95,1.02,ɔ,phones,021372
1.02,1.07,r,phones,021372
1.07,1.1,ð,phones,021372
1.1,1.23,a,phones,021372
1.23,1.33,kʰ,phones,021372
1.33,1.59,œː,phones,021372
1.59,1.68,k,phones,021372
1.68,1.85,ʏ,phones,021372
1.85,1.91,m,phones,021372
1.91,2.02,ɛː,phones,021372
2.02,2.03,ð,phones,021372
2.03,2.05,r,phones,021372
2.05,2.15,j,phones,021372
2.15,2.23,ouː,phones,021372
2.23,2.39,m,phones,021372
2.39,2.49,a,phones,021372
