Begin,End,Label,Type,Speaker
0.5,0.72,konan,words,026915
0.72,0.88,býr,words,026915
0.88,0.92,í,words,026915
0.92,1.4,reykjavík,words,026915
1.4,1.67,vinur,words,026915
1.67,1.9,hennar,words,026915
1.9,1.97,býr,words,026915
1.97,1.98,á,words,026915
1.98,2.15,akureyri,words,026915
0.5,0.53,kʰ,phones,026915
0.53,0.58,ɔː,phones,026915
0.58,0.62,n,phones,026915
0.62,0.67,a,phones,026915
0.67,0.72,n,phones,026915
0.72,0.76,p,phones,026915
0.76,0.87,iː,phones,026915
0.87,0.88,r,phones,026915
0.88,0.92,iː,phones,026915
0.92,0.94,r,phones,026915
0.94,1.1,eiː,phones,026915
1.1,1.16,c,phones,026915
1.16,1.19,a,phones,026915
1.19,1.21,v,phones,026915
1.21,1.29,iː,phones,026915
1.29,1.4,k,phones,026915
1.4,1.42,v,phones,026915
1.42,1.55,ɪː,phones,026915
1.55,1.59,n,phones,026915
1.59,1.64,ʏ,phones,026915
1.64,1.67,r,phones,026915
1.67,1.71,h,phones,026915
1.71,1.76,ɛ,phones,026915
1.76,1.81,n,phones,026915
1.81,1.85,a,phones,026915
1.85,1.9,r,phones,026915
1.9,1.93,p,phones,026915
1.93,1.96,iː,phones,026915
1.96,1.97,r,phones,026915
1.97,1.98,auː,phones,026915
1.98,2.01,aː,phones,026915
2.01,2.04,k,phones,026915
2.04,2.07,ʏ,phones,026915
2.07,2.08,r,phones,026915
2.08,2.11,eiː,phones,026915
2.11,2.12,r,phones,026915
2.12,2.15,ɪ,phones,026915
