Begin,End,Label,Type,Speaker
0.89,1.32,viltu,words,021351
1.32,1.48,að,words,021351
1.48,1.71,ég,words,021351
1.71,2.08,hjálpi,words,021351
2.08,2.77,honum,words,021351
0.89,0.95,v,phones,021351
0.95,1.02,ɪ,phones,021351
1.02,1.04,l̥,phones,021351
1.04,1.26,t,phones,021351
1.26,1.32,ʏ,phones,021351
1.32,1.45,aː,phones,021351
1.45,1.48,ð,phones,021351
1.48,1.55,j,phones,021351
1.55,1.6,ɛː,phones,021351
1.6,1.71,ɣ,phones,021351
1.71,1.72,ç,phones,021351
1.72,1.87,au,phones,021351
1.87,1.99,l̥,phones,021351
1.99,2.04,p,phones,021351
2.04,2.08,ɪ,phones,021351
2.08,2.17,h,phones,021351
2.17,2.31,ɔː,phones,021351
2.31,2.41,n,phones,021351
2.41,2.51,ʏ,phones,021351
2.51,2.77,m,phones,021351
