Begin,End,Label,Type,Speaker
0.76,1.35,rigndi,words,024801
1.35,1.44,hjá,words,024801
1.44,1.85,ykkur,words,024801
1.85,1.96,í,words,024801
1.96,2.42,gær,words,024801
0.76,0.8,r,phones,024801
0.8,0.96,ɪ,phones,024801
0.96,1.18,ŋ,phones,024801
1.18,1.23,t,phones,024801
1.23,1.35,ɪ,phones,024801
1.35,1.36,ç,phones,024801
1.36,1.44,auː,phones,024801
1.44,1.55,ɪ,phones,024801
1.55,1.7,h,phones,024801
1.7,1.74,k,phones,024801
1.74,1.84,ʏ,phones,024801
1.84,1.85,r,phones,024801
1.85,1.96,iː,phones,024801
1.96,2.02,c,phones,024801
2.02,2.24,aiː,phones,024801
2.24,2.42,r,phones,024801
