Begin,End,Label,Type,Speaker
1.11,1.59,ég,words,031048
1.59,1.79,er,words,031048
1.79,2.27,glaður,words,031048
3.02,3.25,þeir,words,031048
3.25,3.54,eru,words,031048
3.54,4.14,glaðir,words,031048
4.78,5.16,þær,words,031048
5.19,5.4,eru,words,031048
5.4,5.94,glaðar,words,031048
1.11,1.29,j,phones,031048
1.29,1.57,ɛː,phones,031048
1.57,1.59,ɣ,phones,031048
1.59,1.71,ɛː,phones,031048
1.71,1.79,r,phones,031048
1.79,1.83,k,phones,031048
1.83,1.91,l,phones,031048
1.91,2.04,aː,phones,031048
2.04,2.12,ð,phones,031048
2.12,2.24,ʏ,phones,031048
2.24,2.27,r,phones,031048
3.02,3.03,θ,phones,031048
3.03,3.24,eiː,phones,031048
3.24,3.25,r,phones,031048
3.25,3.34,ɛː,phones,031048
3.34,3.35,r,phones,031048
3.35,3.54,ʏ,phones,031048
3.54,3.59,k,phones,031048
3.59,3.68,l,phones,031048
3.68,3.86,aː,phones,031048
3.86,3.91,ð,phones,031048
3.91,4.05,ɪ,phones,031048
4.05,4.14,r,phones,031048
4.78,4.81,θ,phones,031048
4.81,5.04,aiː,phones,031048
5.04,5.16,r,phones,031048
5.19,5.3,ɛː,phones,031048
5.3,5.31,r,phones,031048
5.31,5.4,ʏ,phones,031048
5.4,5.46,k,phones,031048
5.46,5.54,l,phones,031048
5.54,5.75,aː,phones,031048
5.75,5.76,ð,phones,031048
5.76,5.87,a,phones,031048
5.87,5.94,r,phones,031048
