Begin,End,Label,Type,Speaker
0.54,1.12,systir,words,021351
1.12,1.51,mín,words,021351
1.51,1.84,vinnur,words,021351
1.84,2.11,í,words,021351
2.11,3.83,utanríkisráðuneytinu,words,021351
0.54,0.72,s,phones,021351
0.72,0.79,ɪ,phones,021351
0.79,0.96,s,phones,021351
0.96,1.02,t,phones,021351
1.02,1.11,ɪ,phones,021351
1.11,1.12,r,phones,021351
1.12,1.21,m,phones,021351
1.21,1.34,iː,phones,021351
1.34,1.51,n,phones,021351
1.51,1.53,v,phones,021351
1.53,1.63,ɪ,phones,021351
1.63,1.74,n,phones,021351
1.74,1.83,ʏ,phones,021351
1.83,1.84,r,phones,021351
1.84,2.11,iː,phones,021351
2.11,2.21,ʏː,phones,021351
2.21,2.28,t,phones,021351
2.28,2.35,a,phones,021351
2.35,2.39,n,phones,021351
2.39,2.45,r,phones,021351
2.45,2.57,i,phones,021351
2.57,2.64,c,phones,021351
2.64,2.71,ɪ,phones,021351
2.71,2.74,s,phones,021351
2.74,2.75,r,phones,021351
2.75,2.96,auː,phones,021351
2.96,3.09,ð,phones,021351
3.09,3.16,ʏ,phones,021351
3.16,3.23,n,phones,021351
3.23,3.42,eiː,phones,021351
3.42,3.49,t,phones,021351
3.49,3.54,ɪ,phones,021351
3.54,3.61,n,phones,021351
3.61,3.83,ʏ,phones,021351
