Begin,End,Label,Type,Speaker
0.99,1.18,þetta,words,025513
1.18,1.23,er,words,025513
1.23,1.53,gömul,words,025513
1.53,1.98,stytta,words,025513
2.01,2.36,styttan,words,025513
2.36,2.42,er,words,025513
2.42,2.51,í,words,025513
2.51,3.02,reykjavík,words,025513
0.99,1.0,θ,phones,025513
1.0,1.09,ɛ,phones,025513
1.09,1.12,h,phones,025513
1.12,1.15,t,phones,025513
1.15,1.18,a,phones,025513
1.18,1.19,ɛː,phones,025513
1.19,1.23,r,phones,025513
1.23,1.28,k,phones,025513
1.28,1.39,œː,phones,025513
1.39,1.46,m,phones,025513
1.46,1.49,ʏ,phones,025513
1.49,1.53,l,phones,025513
1.53,1.57,s,phones,025513
1.57,1.62,t,phones,025513
1.62,1.67,ɪ,phones,025513
1.67,1.79,h,phones,025513
1.79,1.85,t,phones,025513
1.85,1.98,a,phones,025513
2.01,2.08,s,phones,025513
2.08,2.14,t,phones,025513
2.14,2.18,ɪ,phones,025513
2.18,2.22,h,phones,025513
2.22,2.27,t,phones,025513
2.27,2.3,a,phones,025513
2.3,2.36,n,phones,025513
2.36,2.41,ɛː,phones,025513
2.41,2.42,r,phones,025513
2.42,2.51,iː,phones,025513
2.51,2.6,r,phones,025513
2.6,2.76,eiː,phones,025513
2.76,2.84,c,phones,025513
2.84,2.9,a,phones,025513
2.9,2.92,v,phones,025513
2.92,2.99,iː,phones,025513
2.99,3.02,k,phones,025513
