Begin,End,Label,Type,Speaker
0.5,0.64,er,words,013155
0.64,0.74,í,words,013155
0.74,0.93,raun,words,013155
0.93,1.32,eitthvað,words,013155
1.32,1.6,til,words,013155
1.6,1.76,sem,words,013155
1.76,1.97,heitir,words,013155
1.97,2.78,staðreyndir,words,013155
0.5,0.63,ɛː,phones,013155
0.63,0.64,r,phones,013155
0.64,0.74,iː,phones,013155
0.74,0.76,r,phones,013155
0.76,0.88,œyː,phones,013155
0.88,0.93,n,phones,013155
0.93,1.04,ei,phones,013155
1.04,1.15,h,phones,013155
1.15,1.19,k,phones,013155
1.19,1.21,v,phones,013155
1.21,1.31,a,phones,013155
1.31,1.32,ð,phones,013155
1.32,1.41,tʰ,phones,013155
1.41,1.54,ɪː,phones,013155
1.54,1.6,l,phones,013155
1.6,1.67,s,phones,013155
1.67,1.72,ɛː,phones,013155
1.72,1.76,m,phones,013155
1.76,1.79,h,phones,013155
1.79,1.88,eiː,phones,013155
1.88,1.93,t,phones,013155
1.93,1.96,ɪ,phones,013155
1.96,1.97,r,phones,013155
1.97,2.11,s,phones,013155
2.11,2.15,t,phones,013155
2.15,2.26,a,phones,013155
2.26,2.34,ð,phones,013155
2.34,2.35,r,phones,013155
2.35,2.42,ei,phones,013155
2.42,2.51,n,phones,013155
2.51,2.56,t,phones,013155
2.56,2.62,ɪ,phones,013155
2.62,2.78,r,phones,013155
