Begin,End,Label,Type,Speaker
1.02,1.48,eftir,words,016971
1.48,1.84,bestu,words,016971
1.84,2.57,samvisku,words,016971
1.02,1.17,ɛ,phones,016971
1.17,1.26,f,phones,016971
1.26,1.35,t,phones,016971
1.35,1.4,ɪ,phones,016971
1.4,1.48,r,phones,016971
1.48,1.51,p,phones,016971
1.51,1.6,ɛ,phones,016971
1.6,1.74,s,phones,016971
1.74,1.79,t,phones,016971
1.79,1.84,ʏ,phones,016971
1.84,1.94,s,phones,016971
1.94,2.02,a,phones,016971
2.02,2.12,m,phones,016971
2.12,2.14,v,phones,016971
2.14,2.19,ɪ,phones,016971
2.19,2.29,s,phones,016971
2.29,2.36,k,phones,016971
2.36,2.57,ʏ,phones,016971
