Begin,End,Label,Type,Speaker
0.62,0.86,hvað,words,013510
0.86,0.91,er,words,013510
0.91,1.21,eiginlega,words,013510
1.21,1.26,að,words,013510
1.26,1.58,koma,words,013510
1.58,1.74,fyrir,words,013510
1.74,2.16,mig,words,013510
0.62,0.69,k,phones,013510
0.69,0.71,v,phones,013510
0.71,0.75,aː,phones,013510
0.75,0.86,ð,phones,013510
0.86,0.9,ɛː,phones,013510
0.9,0.91,r,phones,013510
0.91,0.99,ei,phones,013510
0.99,1.03,j,phones,013510
1.03,1.07,ɪ,phones,013510
1.07,1.1,n,phones,013510
1.1,1.13,l,phones,013510
1.13,1.16,ɛ,phones,013510
1.16,1.18,ɣ,phones,013510
1.18,1.21,a,phones,013510
1.21,1.25,aː,phones,013510
1.25,1.26,ð,phones,013510
1.26,1.35,kʰ,phones,013510
1.35,1.43,ɔː,phones,013510
1.43,1.52,m,phones,013510
1.52,1.58,a,phones,013510
1.58,1.61,f,phones,013510
1.61,1.69,ɪː,phones,013510
1.69,1.7,r,phones,013510
1.7,1.73,ɪ,phones,013510
1.73,1.74,r,phones,013510
1.74,1.92,m,phones,013510
1.92,1.98,ɪː,phones,013510
1.98,2.16,ɣ,phones,013510
