Begin,End,Label,Type,Speaker
1.24,2.04,flórent,words,012568
2.07,2.38,hvenær,words,012568
2.38,2.6,kemur,words,012568
2.6,3.09,strætó,words,012568
3.09,3.36,númer,words,012568
3.36,3.75,þrjátíu,words,012568
3.75,3.8,og,words,012568
3.8,4.29,átta,words,012568
1.24,1.38,f,phones,012568
1.38,1.43,l,phones,012568
1.43,1.59,ouː,phones,012568
1.59,1.65,r,phones,012568
1.65,1.77,ɛ,phones,012568
1.77,1.91,n̥,phones,012568
1.91,2.04,t,phones,012568
2.07,2.14,k,phones,012568
2.14,2.16,v,phones,012568
2.16,2.24,ɛː,phones,012568
2.24,2.27,n,phones,012568
2.27,2.33,ai,phones,012568
2.33,2.38,r,phones,012568
2.38,2.47,cʰ,phones,012568
2.47,2.52,ɛː,phones,012568
2.52,2.55,m,phones,012568
2.55,2.6,ʏ,phones,012568
2.6,2.7,s,phones,012568
2.7,2.75,t,phones,012568
2.75,2.76,r,phones,012568
2.76,2.96,aiː,phones,012568
2.96,3.05,t,phones,012568
3.05,3.09,ou,phones,012568
3.09,3.13,n,phones,012568
3.13,3.19,uː,phones,012568
3.19,3.25,m,phones,012568
3.25,3.28,ɛ,phones,012568
3.28,3.36,r,phones,012568
3.36,3.37,θ,phones,012568
3.37,3.4,r,phones,012568
3.4,3.48,j,phones,012568
3.48,3.58,auː,phones,012568
3.58,3.66,t,phones,012568
3.66,3.69,i,phones,012568
3.69,3.72,j,phones,012568
3.72,3.75,ʏ,phones,012568
3.75,3.78,ɔː,phones,012568
3.78,3.8,ɣ,phones,012568
3.8,3.86,au,phones,012568
3.86,3.99,h,phones,012568
3.99,4.08,t,phones,012568
4.08,4.29,a,phones,012568
