Begin,End,Label,Type,Speaker
0.49,0.74,fyrir,words,012942
0.74,1.45,hvaða,words,012942
1.45,2.23,sjónvarpsþátt,words,012942
2.23,2.33,er,words,012942
2.33,2.9,lesley,words,012942
2.9,3.34,stahl,words,012942
3.34,3.69,þekkt,words,012942
0.49,0.54,f,phones,012942
0.54,0.66,ɪː,phones,012942
0.66,0.67,r,phones,012942
0.67,0.71,ɪ,phones,012942
0.71,0.74,r,phones,012942
0.74,0.8,k,phones,012942
0.8,0.82,v,phones,012942
0.82,1.41,aː,phones,012942
1.41,1.42,ð,phones,012942
1.42,1.45,a,phones,012942
1.45,1.58,s,phones,012942
1.58,1.63,j,phones,012942
1.63,1.75,ou,phones,012942
1.75,1.78,n,phones,012942
1.78,1.8,v,phones,012942
1.8,1.87,a,phones,012942
1.87,1.91,r̥,phones,012942
1.91,1.99,s,phones,012942
1.99,2.0,θ,phones,012942
2.0,2.11,au,phones,012942
2.11,2.18,h,phones,012942
2.18,2.23,t,phones,012942
2.23,2.3,ɛː,phones,012942
2.3,2.33,r,phones,012942
2.33,2.9,spn,phones,012942
2.9,3.34,spn,phones,012942
3.34,3.35,θ,phones,012942
3.35,3.5,ɛ,phones,012942
3.5,3.66,x,phones,012942
3.66,3.69,t,phones,012942
