Begin,End,Label,Type,Speaker
0.5,0.75,af,words,014155
0.75,0.93,hverju,words,014155
0.93,1.5,skiptirðu,words,014155
1.5,1.75,ekki,words,014155
1.75,1.99,bara,words,014155
1.99,2.12,um,words,014155
2.12,2.41,dekk,words,014155
0.5,0.63,aː,phones,014155
0.63,0.75,v,phones,014155
0.75,0.8,k,phones,014155
0.8,0.82,v,phones,014155
0.82,0.85,ɛ,phones,014155
0.85,0.86,r,phones,014155
0.86,0.89,j,phones,014155
0.89,0.93,ʏ,phones,014155
0.93,1.5,spn,phones,014155
1.5,1.58,ɛ,phones,014155
1.58,1.63,h,phones,014155
1.63,1.69,c,phones,014155
1.69,1.75,ɪ,phones,014155
1.75,1.8,p,phones,014155
1.8,1.91,aː,phones,014155
1.91,1.92,r,phones,014155
1.92,1.99,a,phones,014155
1.99,2.04,ʏ,phones,014155
2.04,2.12,m,phones,014155
2.12,2.17,t,phones,014155
2.17,2.27,ɛ,phones,014155
2.27,2.38,h,phones,014155
2.38,2.41,k,phones,014155
