Begin,End,Label,Type,Speaker
0.92,1.61,soffía,words,012634
1.9,2.14,hvað,words,012634
2.14,2.54,geturðu,words,012634
2.54,2.93,sagt,words,012634
2.93,3.09,mér,words,012634
3.09,3.24,um,words,012634
3.24,3.78,veðrið,words,012634
0.92,1.07,s,phones,012634
1.07,1.17,ɔ,phones,012634
1.17,1.32,f,phones,012634
1.32,1.39,i,phones,012634
1.39,1.49,j,phones,012634
1.49,1.61,a,phones,012634
1.9,1.98,k,phones,012634
1.98,2.0,v,phones,012634
2.0,2.13,aː,phones,012634
2.13,2.14,ð,phones,012634
2.14,2.21,c,phones,012634
2.21,2.31,ɛː,phones,012634
2.31,2.37,t,phones,012634
2.37,2.42,ʏ,phones,012634
2.42,2.43,r,phones,012634
2.43,2.5,ð,phones,012634
2.5,2.54,ʏ,phones,012634
2.54,2.68,s,phones,012634
2.68,2.75,a,phones,012634
2.75,2.88,x,phones,012634
2.88,2.93,t,phones,012634
2.93,2.99,m,phones,012634
2.99,3.04,j,phones,012634
3.04,3.08,ɛː,phones,012634
3.08,3.09,r,phones,012634
3.09,3.16,ʏ,phones,012634
3.16,3.24,m,phones,012634
3.24,3.26,v,phones,012634
3.26,3.3,ɛ,phones,012634
3.3,3.49,ð,phones,012634
3.49,3.5,r,phones,012634
3.5,3.77,ɪ,phones,012634
3.77,3.78,ð,phones,012634
