Begin,End,Label,Type,Speaker
0.4,0.62,hvað,words,011828
0.62,0.81,á,words,011828
0.81,1.22,þetta,words,011828
1.22,1.35,þá,words,011828
1.35,1.51,að,words,011828
1.51,1.97,þýða,words,011828
0.4,0.43,k,phones,011828
0.43,0.45,v,phones,011828
0.45,0.61,aː,phones,011828
0.61,0.62,ð,phones,011828
0.62,0.81,auː,phones,011828
0.81,0.82,θ,phones,011828
0.82,0.92,ɛ,phones,011828
0.92,1.05,h,phones,011828
1.05,1.11,t,phones,011828
1.11,1.22,a,phones,011828
1.22,1.23,θ,phones,011828
1.23,1.35,auː,phones,011828
1.35,1.5,aː,phones,011828
1.5,1.51,ð,phones,011828
1.51,1.52,θ,phones,011828
1.52,1.74,iː,phones,011828
1.74,1.75,ð,phones,011828
1.75,1.97,a,phones,011828
