Begin,End,Label,Type,Speaker
1.01,1.49,vakti,words,015851
1.49,1.65,ég,words,015851
1.65,2.12,konu,words,015851
2.12,2.35,þína,words,015851
2.35,2.59,líka,words,015851
1.01,1.07,v,phones,015851
1.07,1.17,a,phones,015851
1.17,1.39,x,phones,015851
1.39,1.42,ð,phones,015851
1.42,1.49,ɪ,phones,015851
1.49,1.53,j,phones,015851
1.53,1.63,ɛː,phones,015851
1.63,1.65,ɣ,phones,015851
1.65,1.76,kʰ,phones,015851
1.76,1.89,ɔː,phones,015851
1.89,1.97,n,phones,015851
1.97,2.12,ʏ,phones,015851
2.12,2.13,θ,phones,015851
2.13,2.2,iː,phones,015851
2.2,2.27,n,phones,015851
2.27,2.35,a,phones,015851
2.35,2.48,l,phones,015851
2.48,2.53,iː,phones,015851
2.53,2.56,k,phones,015851
2.56,2.59,a,phones,015851
