Begin,End,Label,Type,Speaker
0.91,1.29,komin,words,013825
1.29,1.48,til,words,013825
1.48,1.57,að,words,013825
1.57,1.89,vera,words,013825
0.91,1.02,kʰ,phones,013825
1.02,1.08,ɔː,phones,013825
1.08,1.16,m,phones,013825
1.16,1.21,ɪ,phones,013825
1.21,1.29,n,phones,013825
1.29,1.37,tʰ,phones,013825
1.37,1.41,ɪː,phones,013825
1.41,1.48,l,phones,013825
1.48,1.56,aː,phones,013825
1.56,1.57,ð,phones,013825
1.57,1.59,v,phones,013825
1.59,1.75,ɛː,phones,013825
1.75,1.76,r,phones,013825
1.76,1.89,a,phones,013825
