Begin,End,Label,Type,Speaker
1.07,1.22,í,words,008597
1.22,1.62,svari,words,008597
1.62,1.97,heiðu,words,008597
1.97,2.37,maríu,words,008597
2.37,3.17,sigurðardóttur,words,008597
3.17,3.23,við,words,008597
3.23,4.11,spurningunni,words,008597
4.24,4.45,hver,words,008597
4.45,4.51,er,words,008597
4.51,5.0,munurinn,words,008597
5.0,5.03,á,words,008597
5.03,5.42,heila,words,008597
5.42,5.8,karla,words,008597
5.8,5.87,og,words,008597
5.87,6.32,kvenna,words,008597
1.07,1.22,iː,phones,008597
1.22,1.35,s,phones,008597
1.35,1.37,v,phones,008597
1.37,1.52,aː,phones,008597
1.52,1.53,r,phones,008597
1.53,1.62,ɪ,phones,008597
1.62,1.7,h,phones,008597
1.7,1.85,eiː,phones,008597
1.85,1.92,ð,phones,008597
1.92,1.97,ʏ,phones,008597
1.97,2.07,m,phones,008597
2.07,2.18,aː,phones,008597
2.18,2.19,r,phones,008597
2.19,2.27,i,phones,008597
2.27,2.32,j,phones,008597
2.32,2.37,ʏ,phones,008597
2.37,2.49,s,phones,008597
2.49,2.59,ɪː,phones,008597
2.59,2.61,ɣ,phones,008597
2.61,2.69,ʏ,phones,008597
2.69,2.7,r,phones,008597
2.7,2.76,ð,phones,008597
2.76,2.79,a,phones,008597
2.79,2.83,r,phones,008597
2.83,2.88,t,phones,008597
2.88,2.95,ou,phones,008597
2.95,3.01,h,phones,008597
3.01,3.08,t,phones,008597
3.08,3.13,ʏ,phones,008597
3.13,3.17,r,phones,008597
3.17,3.19,v,phones,008597
3.19,3.22,ɪː,phones,008597
3.22,3.23,ð,phones,008597
3.23,3.35,s,phones,008597
3.35,3.4,p,phones,008597
3.4,3.47,ʏ,phones,008597
3.47,3.55,r,phones,008597
3.55,3.58,t,phones,008597
3.58,3.61,n,phones,008597
3.61,3.68,i,phones,008597
3.68,3.76,ŋ,phones,008597
3.76,3.79,k,phones,008597
3.79,3.83,ʏ,phones,008597
3.83,3.89,n,phones,008597
3.89,4.11,ɪ,phones,008597
4.24,4.33,k,phones,008597
4.33,4.35,v,phones,008597
4.35,4.44,ɛː,phones,008597
4.44,4.45,r,phones,008597
4.45,4.5,ɛː,phones,008597
4.5,4.51,r,phones,008597
4.51,4.6,m,phones,008597
4.6,4.72,ʏː,phones,008597
4.72,4.75,n,phones,008597
4.75,4.92,ʏ,phones,008597
4.92,4.93,r,phones,008597
4.93,4.96,ɪ,phones,008597
4.96,5.0,n,phones,008597
5.0,5.03,auː,phones,008597
5.03,5.11,h,phones,008597
5.11,5.24,eiː,phones,008597
5.24,5.33,l,phones,008597
5.33,5.42,a,phones,008597
5.42,5.52,kʰ,phones,008597
5.52,5.59,a,phones,008597
5.59,5.67,r,phones,008597
5.67,5.71,t,phones,008597
5.71,5.77,l,phones,008597
5.77,5.8,a,phones,008597
5.8,5.84,ɔː,phones,008597
5.84,5.87,ɣ,phones,008597
5.87,5.95,k,phones,008597
5.95,5.97,v,phones,008597
5.97,6.03,ɛ,phones,008597
6.03,6.18,n,phones,008597
6.18,6.32,a,phones,008597
