Begin,End,Label,Type,Speaker
0.44,0.84,er,words,013052
0.87,1.35,hún,words,013052
1.61,2.23,enn,words,013052
2.23,2.48,með,words,013052
2.48,3.11,bláum,words,013052
0.44,0.73,ɛː,phones,013052
0.73,0.84,r,phones,013052
0.87,0.9,h,phones,013052
0.9,1.19,uː,phones,013052
1.19,1.35,n,phones,013052
1.61,1.81,ɛ,phones,013052
1.81,2.23,n,phones,013052
2.23,2.27,m,phones,013052
2.27,2.47,ɛː,phones,013052
2.47,2.48,ð,phones,013052
2.48,2.57,p,phones,013052
2.57,2.63,l,phones,013052
2.63,2.9,auː,phones,013052
2.9,3.04,ʏ,phones,013052
3.04,3.11,m,phones,013052
