Begin,End,Label,Type,Speaker
0.41,1.09,æsir,words,012062
1.43,1.74,hversu,words,012062
1.74,2.09,margir,words,012062
2.09,2.57,dagar,words,012062
2.57,2.76,fram,words,012062
2.76,2.82,að,words,012062
2.82,3.18,næsta,words,012062
3.18,3.66,fríi,words,012062
0.41,0.61,aiː,phones,012062
0.61,0.82,s,phones,012062
0.82,0.92,ɪ,phones,012062
0.92,1.09,r,phones,012062
1.43,1.5,k,phones,012062
1.5,1.52,v,phones,012062
1.52,1.56,ɛ,phones,012062
1.56,1.6,r̥,phones,012062
1.6,1.68,s,phones,012062
1.68,1.74,ʏ,phones,012062
1.74,1.77,m,phones,012062
1.77,1.88,a,phones,012062
1.88,1.91,r,phones,012062
1.91,1.96,c,phones,012062
1.96,2.02,ɪ,phones,012062
2.02,2.09,r,phones,012062
2.09,2.14,t,phones,012062
2.14,2.28,aː,phones,012062
2.28,2.41,ɣ,phones,012062
2.41,2.49,a,phones,012062
2.49,2.57,r,phones,012062
2.57,2.61,f,phones,012062
2.61,2.62,r,phones,012062
2.62,2.7,a,phones,012062
2.7,2.76,m,phones,012062
2.76,2.81,aː,phones,012062
2.81,2.82,ð,phones,012062
2.82,2.87,n,phones,012062
2.87,2.94,ai,phones,012062
2.94,3.07,s,phones,012062
3.07,3.12,t,phones,012062
3.12,3.18,a,phones,012062
3.18,3.26,f,phones,012062
3.26,3.27,r,phones,012062
3.27,3.39,iː,phones,012062
3.39,3.55,j,phones,012062
3.55,3.66,ɪ,phones,012062
