Begin,End,Label,Type,Speaker
1.0,1.52,hvar,words,014816
1.55,2.22,frekar,words,014816
2.22,2.55,en,words,014816
2.6,2.79,í,words,014816
2.79,3.92,suðursveit,words,014816
3.92,4.3,væru,words,014816
4.3,4.72,betri,words,014816
4.72,5.38,skilyrði,words,014816
5.38,5.52,til,words,014816
5.52,5.58,að,words,014816
5.58,5.76,ná,words,014816
5.76,6.72,sambandi,words,014816
7.18,7.31,við,words,014816
7.31,7.54,hið,words,014816
7.54,8.26,eilífa,words,014816
1.0,1.12,k,phones,014816
1.12,1.14,v,phones,014816
1.14,1.41,aː,phones,014816
1.41,1.52,r,phones,014816
1.55,1.72,f,phones,014816
1.72,1.73,r,phones,014816
1.73,2.03,ɛː,phones,014816
2.03,2.09,k,phones,014816
2.09,2.21,a,phones,014816
2.21,2.22,r,phones,014816
2.22,2.36,ɛ,phones,014816
2.36,2.55,n,phones,014816
2.6,2.79,iː,phones,014816
2.79,3.03,s,phones,014816
3.03,3.26,ʏː,phones,014816
3.26,3.3,ð,phones,014816
3.3,3.35,ʏ,phones,014816
3.35,3.36,r,phones,014816
3.36,3.53,s,phones,014816
3.53,3.55,v,phones,014816
3.55,3.84,eiː,phones,014816
3.84,3.92,t,phones,014816
3.92,3.94,v,phones,014816
3.94,4.11,aiː,phones,014816
4.11,4.12,r,phones,014816
4.12,4.3,ʏ,phones,014816
4.3,4.35,p,phones,014816
4.35,4.57,ɛː,phones,014816
4.57,4.65,t,phones,014816
4.65,4.66,r,phones,014816
4.66,4.72,ɪ,phones,014816
4.72,4.86,s,phones,014816
4.86,4.93,c,phones,014816
4.93,5.04,ɪː,phones,014816
5.04,5.13,l,phones,014816
5.13,5.17,ɪ,phones,014816
5.17,5.18,r,phones,014816
5.18,5.28,ð,phones,014816
5.28,5.38,ɪ,phones,014816
5.38,5.45,tʰ,phones,014816
5.45,5.48,ɪː,phones,014816
5.48,5.52,l,phones,014816
5.52,5.57,aː,phones,014816
5.57,5.58,ð,phones,014816
5.58,5.66,n,phones,014816
5.66,5.76,auː,phones,014816
5.76,5.95,s,phones,014816
5.95,6.03,a,phones,014816
6.03,6.23,m,phones,014816
6.23,6.28,p,phones,014816
6.28,6.36,a,phones,014816
6.36,6.44,n,phones,014816
6.44,6.49,t,phones,014816
6.49,6.72,ɪ,phones,014816
7.18,7.23,v,phones,014816
7.23,7.3,ɪː,phones,014816
7.3,7.31,ð,phones,014816
7.31,7.38,h,phones,014816
7.38,7.53,ɪː,phones,014816
7.53,7.54,ð,phones,014816
7.54,7.79,eiː,phones,014816
7.79,7.92,l,phones,014816
7.92,8.03,i,phones,014816
8.03,8.05,v,phones,014816
8.05,8.26,a,phones,014816
