Begin,End,Label,Type,Speaker
0.0,1.13,súlamít,words,013721
1.66,1.86,hvað,words,013721
1.86,1.92,er,words,013721
1.92,2.16,lengi,words,013721
2.71,3.04,opið,words,013721
3.04,3.2,í,words,013721
3.2,3.64,brynju,words,013721
0.0,1.13,spn,phones,013721
1.66,1.74,k,phones,013721
1.74,1.76,v,phones,013721
1.76,1.83,aː,phones,013721
1.83,1.86,ð,phones,013721
1.86,1.89,ɛː,phones,013721
1.89,1.92,r,phones,013721
1.92,1.96,l,phones,013721
1.96,2.01,ei,phones,013721
2.01,2.1,ɲ,phones,013721
2.1,2.13,c,phones,013721
2.13,2.16,ɪ,phones,013721
2.71,2.85,ɔː,phones,013721
2.85,2.98,p,phones,013721
2.98,3.03,ɪ,phones,013721
3.03,3.04,ð,phones,013721
3.04,3.2,iː,phones,013721
3.2,3.28,p,phones,013721
3.28,3.29,r,phones,013721
3.29,3.38,ɪ,phones,013721
3.38,3.54,n,phones,013721
3.54,3.59,j,phones,013721
3.59,3.64,ʏ,phones,013721
