Begin,End,Label,Type,Speaker
1.03,1.19,hef,words,012634
1.19,1.36,ég,words,012634
1.36,1.55,ekki,words,012634
1.55,1.94,leyfi,words,012634
1.94,2.11,til,words,012634
2.11,2.17,að,words,012634
2.17,2.67,segja,words,012634
2.67,2.94,hvað,words,012634
2.94,3.2,sem,words,012634
3.2,3.36,ég,words,012634
3.36,3.75,vil,words,012634
4.08,4.31,með,words,012634
4.31,4.77,vísun,words,012634
4.77,4.86,í,words,012634
4.86,5.85,málfrelsið,words,012634
1.03,1.07,h,phones,012634
1.07,1.17,ɛː,phones,012634
1.17,1.19,v,phones,012634
1.19,1.3,j,phones,012634
1.3,1.34,ɛː,phones,012634
1.34,1.36,ɣ,phones,012634
1.36,1.39,ɛ,phones,012634
1.39,1.44,h,phones,012634
1.44,1.51,c,phones,012634
1.51,1.55,ɪ,phones,012634
1.55,1.63,l,phones,012634
1.63,1.83,eiː,phones,012634
1.83,1.85,v,phones,012634
1.85,1.94,ɪ,phones,012634
1.94,2.02,tʰ,phones,012634
2.02,2.06,ɪː,phones,012634
2.06,2.11,l,phones,012634
2.11,2.16,aː,phones,012634
2.16,2.17,ð,phones,012634
2.17,2.3,s,phones,012634
2.3,2.42,eiː,phones,012634
2.42,2.57,j,phones,012634
2.57,2.67,a,phones,012634
2.67,2.77,k,phones,012634
2.77,2.79,v,phones,012634
2.79,2.93,aː,phones,012634
2.93,2.94,ð,phones,012634
2.94,3.06,s,phones,012634
3.06,3.13,ɛː,phones,012634
3.13,3.2,m,phones,012634
3.2,3.24,j,phones,012634
3.24,3.33,ɛː,phones,012634
3.33,3.36,ɣ,phones,012634
3.36,3.38,v,phones,012634
3.38,3.58,ɪː,phones,012634
3.58,3.75,l,phones,012634
4.08,4.16,m,phones,012634
4.16,4.28,ɛː,phones,012634
4.28,4.31,ð,phones,012634
4.31,4.33,v,phones,012634
4.33,4.48,iː,phones,012634
4.48,4.63,s,phones,012634
4.63,4.71,ʏ,phones,012634
4.71,4.77,n,phones,012634
4.77,4.86,iː,phones,012634
4.86,4.96,m,phones,012634
4.96,5.06,au,phones,012634
5.06,5.15,l,phones,012634
5.15,5.29,f,phones,012634
5.29,5.3,r,phones,012634
5.3,5.36,ɛ,phones,012634
5.36,5.45,l,phones,012634
5.45,5.59,s,phones,012634
5.59,5.84,ɪ,phones,012634
5.84,5.85,ð,phones,012634
