Begin,End,Label,Type,Speaker
0.61,0.85,hver,words,013730
0.85,1.13,er,words,013730
1.13,1.97,skyldleiki,words,013730
1.97,2.38,þess,words,013730
2.41,2.67,við,words,013730
2.67,3.24,önnur,words,013730
3.24,3.53,orð,words,013730
3.53,3.69,í,words,013730
3.69,4.71,íslensku,words,013730
4.8,5.04,eða,words,013730
6.05,6.71,öðrum,words,013730
6.78,7.59,málum,words,013730
0.61,0.71,k,phones,013730
0.71,0.73,v,phones,013730
0.73,0.84,ɛː,phones,013730
0.84,0.85,r,phones,013730
0.85,1.12,ɛː,phones,013730
1.12,1.13,r,phones,013730
1.13,1.28,s,phones,013730
1.28,1.32,c,phones,013730
1.32,1.42,ɪ,phones,013730
1.42,1.49,l,phones,013730
1.49,1.59,t,phones,013730
1.59,1.66,l,phones,013730
1.66,1.7,ei,phones,013730
1.7,1.84,c,phones,013730
1.84,1.97,ɪ,phones,013730
1.97,1.98,θ,phones,013730
1.98,2.2,ɛ,phones,013730
2.2,2.38,s,phones,013730
2.41,2.51,v,phones,013730
2.51,2.66,ɪː,phones,013730
2.66,2.67,ð,phones,013730
2.67,2.85,œ,phones,013730
2.85,2.89,n,phones,013730
2.89,3.11,ʏ,phones,013730
3.11,3.24,r,phones,013730
3.24,3.39,ɔ,phones,013730
3.39,3.4,r,phones,013730
3.4,3.53,ð,phones,013730
3.53,3.69,iː,phones,013730
3.69,3.94,i,phones,013730
3.94,4.03,s,phones,013730
4.03,4.07,t,phones,013730
4.07,4.11,l,phones,013730
4.11,4.19,ɛ,phones,013730
4.19,4.25,n,phones,013730
4.25,4.37,s,phones,013730
4.37,4.43,k,phones,013730
4.43,4.71,ʏ,phones,013730
4.8,4.97,ɛː,phones,013730
4.97,5.0,ð,phones,013730
5.0,5.04,a,phones,013730
6.05,6.2,œ,phones,013730
6.2,6.46,ð,phones,013730
6.46,6.47,r,phones,013730
6.47,6.6,ʏ,phones,013730
6.6,6.71,m,phones,013730
6.78,6.94,m,phones,013730
6.94,7.14,auː,phones,013730
7.14,7.29,l,phones,013730
7.29,7.41,ʏ,phones,013730
7.41,7.59,m,phones,013730
