Begin,End,Label,Type,Speaker
1.15,1.55,hásteinn,words,014407
1.55,1.95,kanntu,words,014407
1.95,2.06,að,words,014407
2.06,2.38,spila,words,014407
2.38,2.76,lagið,words,014407
2.88,3.09,nei,words,014407
3.09,3.37,sko,words,014407
1.15,1.18,h,phones,014407
1.18,1.3,auː,phones,014407
1.3,1.37,s,phones,014407
1.37,1.42,t,phones,014407
1.42,1.48,ei,phones,014407
1.48,1.51,t,phones,014407
1.51,1.55,n̥,phones,014407
1.55,1.63,kʰ,phones,014407
1.63,1.67,a,phones,014407
1.67,1.87,n̥,phones,014407
1.87,1.92,t,phones,014407
1.92,1.95,ʏ,phones,014407
1.95,2.05,aː,phones,014407
2.05,2.06,ð,phones,014407
2.06,2.15,s,phones,014407
2.15,2.21,p,phones,014407
2.21,2.28,ɪː,phones,014407
2.28,2.33,l,phones,014407
2.33,2.38,a,phones,014407
2.38,2.45,l,phones,014407
2.45,2.58,ai,phones,014407
2.58,2.67,j,phones,014407
2.67,2.75,ɪ,phones,014407
2.75,2.76,ð,phones,014407
2.88,3.0,n,phones,014407
3.0,3.09,eiː,phones,014407
3.09,3.21,s,phones,014407
3.21,3.27,k,phones,014407
3.27,3.37,ɔː,phones,014407
