Begin,End,Label,Type,Speaker
0.91,1.39,skoðið,words,013128
1.39,1.82,einnig,words,013128
1.82,2.49,svar,words,013128
2.59,3.15,sama,words,013128
3.15,3.73,höfundar,words,013128
3.73,3.8,við,words,013128
3.8,4.63,spurningunni,words,013128
4.82,5.17,hvað,words,013128
5.17,5.44,eru,words,013128
5.44,6.15,berklar,words,013128
0.91,1.08,s,phones,013128
1.08,1.14,k,phones,013128
1.14,1.24,ɔː,phones,013128
1.24,1.33,ð,phones,013128
1.33,1.38,ɪ,phones,013128
1.38,1.39,ð,phones,013128
1.39,1.61,ei,phones,013128
1.61,1.67,t,phones,013128
1.67,1.72,n,phones,013128
1.72,1.8,ɪ,phones,013128
1.8,1.82,ɣ,phones,013128
1.82,1.98,s,phones,013128
1.98,2.04,v,phones,013128
2.04,2.29,aː,phones,013128
2.29,2.49,r,phones,013128
2.59,2.8,s,phones,013128
2.8,2.98,aː,phones,013128
2.98,3.07,m,phones,013128
3.07,3.15,a,phones,013128
3.15,3.21,h,phones,013128
3.21,3.37,œː,phones,013128
3.37,3.39,v,phones,013128
3.39,3.47,ʏ,phones,013128
3.47,3.58,n,phones,013128
3.58,3.62,t,phones,013128
3.62,3.69,a,phones,013128
3.69,3.73,r,phones,013128
3.73,3.75,v,phones,013128
3.75,3.79,ɪː,phones,013128
3.79,3.8,ð,phones,013128
3.8,3.92,s,phones,013128
3.92,3.97,p,phones,013128
3.97,4.05,ʏ,phones,013128
4.05,4.13,r,phones,013128
4.13,4.16,t,phones,013128
4.16,4.19,n,phones,013128
4.19,4.24,i,phones,013128
4.24,4.31,ŋ,phones,013128
4.31,4.36,k,phones,013128
4.36,4.41,ʏ,phones,013128
4.41,4.49,n,phones,013128
4.49,4.63,ɪ,phones,013128
4.82,4.91,k,phones,013128
4.91,4.93,v,phones,013128
4.93,5.14,aː,phones,013128
5.14,5.17,ð,phones,013128
5.17,5.31,ɛː,phones,013128
5.31,5.32,r,phones,013128
5.32,5.44,ʏ,phones,013128
5.44,5.49,p,phones,013128
5.49,5.56,ɛ,phones,013128
5.56,5.77,r̥,phones,013128
5.77,5.81,k,phones,013128
5.81,5.86,l,phones,013128
5.86,5.93,a,phones,013128
5.93,6.15,r,phones,013128
