Begin,End,Label,Type,Speaker
0.69,0.92,fæðast,words,012934
0.92,1.15,allir,words,012934
1.15,1.51,sem,words,012934
1.51,1.71,eru,words,012934
1.71,2.29,heilbrigðir,words,012934
2.29,2.41,með,words,012934
2.41,2.83,sömu,words,012934
2.83,3.55,möguleika,words,012934
3.55,3.67,á,words,012934
3.67,3.74,að,words,012934
3.74,3.95,verða,words,012934
3.95,4.69,jafngáfaðir,words,012934
0.69,0.72,f,phones,012934
0.72,0.8,aiː,phones,012934
0.8,0.83,ð,phones,012934
0.83,0.86,a,phones,012934
0.86,0.89,s,phones,012934
0.89,0.92,t,phones,012934
0.92,0.95,a,phones,012934
0.95,1.0,t,phones,012934
1.0,1.04,l,phones,012934
1.04,1.14,ɪ,phones,012934
1.14,1.15,r,phones,012934
1.15,1.36,s,phones,012934
1.36,1.45,ɛː,phones,012934
1.45,1.51,m,phones,012934
1.51,1.63,ɛː,phones,012934
1.63,1.64,r,phones,012934
1.64,1.71,ʏ,phones,012934
1.71,1.79,h,phones,012934
1.79,1.84,ei,phones,012934
1.84,2.04,l,phones,012934
2.04,2.09,p,phones,012934
2.09,2.1,r,phones,012934
2.1,2.17,ɪ,phones,012934
2.17,2.19,ɣ,phones,012934
2.19,2.24,ð,phones,012934
2.24,2.28,ɪ,phones,012934
2.28,2.29,r,phones,012934
2.29,2.35,m,phones,012934
2.35,2.4,ɛː,phones,012934
2.4,2.41,ð,phones,012934
2.41,2.58,s,phones,012934
2.58,2.71,œː,phones,012934
2.71,2.74,m,phones,012934
2.74,2.83,ʏ,phones,012934
2.83,2.91,m,phones,012934
2.91,3.11,œː,phones,012934
3.11,3.13,ɣ,phones,012934
3.13,3.18,ʏ,phones,012934
3.18,3.24,l,phones,012934
3.24,3.34,eiː,phones,012934
3.34,3.41,k,phones,012934
3.41,3.55,a,phones,012934
3.55,3.67,auː,phones,012934
3.67,3.73,aː,phones,012934
3.73,3.74,ð,phones,012934
3.74,3.76,v,phones,012934
3.76,3.85,ɛ,phones,012934
3.85,3.86,r,phones,012934
3.86,3.9,ð,phones,012934
3.9,3.95,a,phones,012934
3.95,4.69,spn,phones,012934
