Begin,End,Label,Type,Speaker
0.11,0.41,nú,words,012158
0.41,0.77,kemur,words,012158
0.77,0.89,þú,words,012158
0.89,1.04,til,words,012158
1.04,1.4,leiks,words,012158
1.4,1.62,sem,words,012158
1.62,2.21,tvöfaldur,words,012158
2.21,3.19,evrópumeistari,words,012158
3.61,4.02,fylgir,words,012158
4.02,4.2,því,words,012158
4.2,4.37,ekki,words,012158
4.37,4.77,meiri,words,012158
4.77,5.23,pressa,words,012158
0.11,0.25,n,phones,012158
0.25,0.41,uː,phones,012158
0.41,0.49,cʰ,phones,012158
0.49,0.56,ɛː,phones,012158
0.56,0.64,m,phones,012158
0.64,0.77,ʏ,phones,012158
0.77,0.78,θ,phones,012158
0.78,0.89,uː,phones,012158
0.89,0.97,tʰ,phones,012158
0.97,1.01,ɪː,phones,012158
1.01,1.04,l,phones,012158
1.04,1.12,l,phones,012158
1.12,1.27,ei,phones,012158
1.27,1.32,k,phones,012158
1.32,1.4,s,phones,012158
1.4,1.48,s,phones,012158
1.48,1.53,ɛː,phones,012158
1.53,1.62,m,phones,012158
1.62,1.73,t,phones,012158
1.73,1.75,v,phones,012158
1.75,1.87,œː,phones,012158
1.87,1.99,f,phones,012158
1.99,2.03,a,phones,012158
2.03,2.08,l,phones,012158
2.08,2.13,t,phones,012158
2.13,2.2,ʏ,phones,012158
2.2,2.21,r,phones,012158
2.21,2.4,ɛ,phones,012158
2.4,2.42,v,phones,012158
2.42,2.45,r,phones,012158
2.45,2.56,ou,phones,012158
2.56,2.62,p,phones,012158
2.62,2.67,ʏ,phones,012158
2.67,2.75,m,phones,012158
2.75,2.8,ei,phones,012158
2.8,2.9,s,phones,012158
2.9,2.98,t,phones,012158
2.98,3.04,a,phones,012158
3.04,3.05,r,phones,012158
3.05,3.19,ɪ,phones,012158
3.61,3.73,f,phones,012158
3.73,3.8,ɪ,phones,012158
3.8,3.88,l,phones,012158
3.88,3.95,c,phones,012158
3.95,3.98,ɪ,phones,012158
3.98,4.02,r,phones,012158
4.02,4.03,θ,phones,012158
4.03,4.05,v,phones,012158
4.05,4.2,iː,phones,012158
4.2,4.23,ɛ,phones,012158
4.23,4.27,h,phones,012158
4.27,4.33,c,phones,012158
4.33,4.37,ɪ,phones,012158
4.37,4.47,m,phones,012158
4.47,4.61,eiː,phones,012158
4.61,4.62,r,phones,012158
4.62,4.77,i,phones,012158
4.77,4.84,pʰ,phones,012158
4.84,4.85,r,phones,012158
4.85,4.94,ɛ,phones,012158
4.94,5.1,s,phones,012158
5.1,5.23,a,phones,012158
