Begin,End,Label,Type,Speaker
0.28,0.93,eldór,words,014133
1.13,1.35,hvað,words,014133
1.35,1.41,er,words,014133
1.41,1.76,lengi,words,014133
1.76,2.05,opið,words,014133
2.05,2.1,í,words,014133
2.1,2.8,hagkaup,words,014133
0.28,0.43,ɛ,phones,014133
0.43,0.57,l,phones,014133
0.57,0.62,t,phones,014133
0.62,0.71,ou,phones,014133
0.71,0.93,r,phones,014133
1.13,1.19,k,phones,014133
1.19,1.21,v,phones,014133
1.21,1.25,aː,phones,014133
1.25,1.35,ð,phones,014133
1.35,1.38,ɛː,phones,014133
1.38,1.41,r,phones,014133
1.41,1.46,l,phones,014133
1.46,1.55,ei,phones,014133
1.55,1.63,ɲ,phones,014133
1.63,1.71,c,phones,014133
1.71,1.76,ɪ,phones,014133
1.76,1.96,ɔː,phones,014133
1.96,2.01,p,phones,014133
2.01,2.04,ɪ,phones,014133
2.04,2.05,ð,phones,014133
2.05,2.1,iː,phones,014133
2.1,2.18,h,phones,014133
2.18,2.27,a,phones,014133
2.27,2.37,ɣ,phones,014133
2.37,2.41,k,phones,014133
2.41,2.5,œy,phones,014133
2.5,2.8,p,phones,014133
