Begin,End,Label,Type,Speaker
1.18,1.56,ari,words,019067
1.56,1.87,virti,words,019067
1.87,2.01,hann,words,019067
2.01,2.27,fyrir,words,019067
2.27,2.43,sér,words,019067
2.43,3.12,andartak,words,019067
3.12,3.23,með,words,019067
3.23,3.89,alvörusvip,words,019067
4.24,4.35,en,words,019067
4.35,4.6,hló,words,019067
4.6,4.97,svo,words,019067
5.68,5.85,og,words,019067
5.85,6.01,þú,words,019067
6.01,6.41,trúir,words,019067
6.41,6.83,þessum,words,019067
6.99,7.46,vaðli,words,019067
1.18,1.42,aː,phones,019067
1.42,1.43,r,phones,019067
1.43,1.56,ɪ,phones,019067
1.56,1.58,v,phones,019067
1.58,1.68,ɪ,phones,019067
1.68,1.78,r̥,phones,019067
1.78,1.83,t,phones,019067
1.83,1.87,ɪ,phones,019067
1.87,1.93,h,phones,019067
1.93,1.97,a,phones,019067
1.97,2.01,n,phones,019067
2.01,2.06,f,phones,019067
2.06,2.19,ɪː,phones,019067
2.19,2.2,r,phones,019067
2.2,2.26,ɪ,phones,019067
2.26,2.27,r,phones,019067
2.27,2.34,s,phones,019067
2.34,2.38,j,phones,019067
2.38,2.42,ɛː,phones,019067
2.42,2.43,r,phones,019067
2.43,2.54,a,phones,019067
2.54,2.6,n,phones,019067
2.6,2.66,t,phones,019067
2.66,2.7,a,phones,019067
2.7,2.76,r,phones,019067
2.76,2.82,t,phones,019067
2.82,2.96,aː,phones,019067
2.96,3.12,k,phones,019067
3.12,3.19,m,phones,019067
3.19,3.22,ɛː,phones,019067
3.22,3.23,ð,phones,019067
3.23,3.89,spn,phones,019067
4.24,4.32,ɛ,phones,019067
4.32,4.35,n,phones,019067
4.35,4.47,l̥,phones,019067
4.47,4.6,ouː,phones,019067
4.6,4.73,s,phones,019067
4.73,4.75,v,phones,019067
4.75,4.97,ɔː,phones,019067
5.68,5.77,ɔː,phones,019067
5.77,5.85,ɣ,phones,019067
5.85,5.86,θ,phones,019067
5.86,6.01,uː,phones,019067
6.01,6.07,tʰ,phones,019067
6.07,6.08,r,phones,019067
6.08,6.29,uː,phones,019067
6.29,6.35,ɪ,phones,019067
6.35,6.41,r,phones,019067
6.41,6.42,θ,phones,019067
6.42,6.53,ɛ,phones,019067
6.53,6.64,s,phones,019067
6.64,6.72,ʏ,phones,019067
6.72,6.83,m,phones,019067
6.99,7.09,v,phones,019067
7.09,7.2,a,phones,019067
7.2,7.28,ð,phones,019067
7.28,7.35,l,phones,019067
7.35,7.46,ɪ,phones,019067
