Begin,End,Label,Type,Speaker
0.82,1.2,hver,words,015706
1.2,1.39,var,words,015706
1.39,1.76,gyðja,words,015706
1.76,2.23,lista,words,015706
2.23,2.33,og,words,015706
2.33,2.71,visku,words,015706
2.71,2.8,í,words,015706
2.8,3.3,rómverskri,words,015706
3.3,3.95,goðafræði,words,015706
0.82,0.94,k,phones,015706
0.94,0.96,v,phones,015706
0.96,1.11,ɛː,phones,015706
1.11,1.2,r,phones,015706
1.2,1.22,v,phones,015706
1.22,1.29,aː,phones,015706
1.29,1.39,r,phones,015706
1.39,1.45,c,phones,015706
1.45,1.58,ɪ,phones,015706
1.58,1.59,ð,phones,015706
1.59,1.72,j,phones,015706
1.72,1.76,a,phones,015706
1.76,1.84,l,phones,015706
1.84,1.9,ɪ,phones,015706
1.9,2.07,s,phones,015706
2.07,2.15,t,phones,015706
2.15,2.23,a,phones,015706
2.23,2.31,ɔː,phones,015706
2.31,2.33,ɣ,phones,015706
2.33,2.35,v,phones,015706
2.35,2.41,ɪ,phones,015706
2.41,2.59,s,phones,015706
2.59,2.67,k,phones,015706
2.67,2.71,ʏ,phones,015706
2.71,2.8,iː,phones,015706
2.8,2.82,r,phones,015706
2.82,2.93,ou,phones,015706
2.93,3.0,m,phones,015706
3.0,3.02,v,phones,015706
3.02,3.06,ɛ,phones,015706
3.06,3.1,r̥,phones,015706
3.1,3.17,s,phones,015706
3.17,3.2,k,phones,015706
3.2,3.21,r,phones,015706
3.21,3.3,ɪ,phones,015706
3.3,3.37,k,phones,015706
3.37,3.44,ɔː,phones,015706
3.44,3.53,ð,phones,015706
3.53,3.58,a,phones,015706
3.58,3.67,f,phones,015706
3.67,3.68,r,phones,015706
3.68,3.79,aiː,phones,015706
3.79,3.85,ð,phones,015706
3.85,3.95,ɪ,phones,015706
