Begin,End,Label,Type,Speaker
0.88,1.09,en,words,014343
1.12,1.38,á,words,014343
1.38,1.86,hverju,words,014343
1.93,2.36,ætlarðu,words,014343
2.36,2.43,þá,words,014343
2.43,3.04,fólkinu,words,014343
3.04,3.1,að,words,014343
3.1,3.4986875,lifa,words,014343
0.88,0.99,ɛ,phones,014343
0.99,1.09,n,phones,014343
1.12,1.38,auː,phones,014343
1.38,1.5,k,phones,014343
1.5,1.52,v,phones,014343
1.52,1.61,ɛ,phones,014343
1.61,1.62,r,phones,014343
1.62,1.77,j,phones,014343
1.77,1.86,ʏ,phones,014343
1.93,2.04,ai,phones,014343
2.04,2.07,h,phones,014343
2.07,2.16,t,phones,014343
2.16,2.22,l,phones,014343
2.22,2.25,a,phones,014343
2.25,2.26,r,phones,014343
2.26,2.36,ʏ,phones,014343
2.36,2.37,θ,phones,014343
2.37,2.43,auː,phones,014343
2.43,2.57,f,phones,014343
2.57,2.64,ou,phones,014343
2.64,2.8,l̥,phones,014343
2.8,2.86,c,phones,014343
2.86,2.9,ɪ,phones,014343
2.9,2.97,n,phones,014343
2.97,3.04,ʏ,phones,014343
3.04,3.09,aː,phones,014343
3.09,3.1,ð,phones,014343
3.1,3.22,l,phones,014343
3.22,3.43,ɪː,phones,014343
3.43,3.45,v,phones,014343
3.45,3.4986875,a,phones,014343
