Begin,End,Label,Type,Speaker
1.02,1.38,gæti,words,001852
1.38,1.71,guð,words,001852
1.71,1.97,búið,words,001852
1.97,2.14,til,words,001852
2.14,2.29,svo,words,001852
2.29,2.65,stóran,words,001852
2.65,3.53,sælgætisbangsa,words,001852
3.53,3.6,að,words,001852
3.6,3.76,hann,words,001852
3.76,4.04,gæti,words,001852
4.04,4.22,ekki,words,001852
4.22,4.47,kyngt,words,001852
4.47,4.75,honum,words,001852
1.02,1.09,c,phones,001852
1.09,1.24,aiː,phones,001852
1.24,1.29,t,phones,001852
1.29,1.38,ɪ,phones,001852
1.38,1.44,k,phones,001852
1.44,1.46,v,phones,001852
1.46,1.7,ʏː,phones,001852
1.7,1.71,ð,phones,001852
1.71,1.8,p,phones,001852
1.8,1.91,uː,phones,001852
1.91,1.96,ɪ,phones,001852
1.96,1.97,ð,phones,001852
1.97,2.05,tʰ,phones,001852
2.05,2.08,ɪː,phones,001852
2.08,2.14,l,phones,001852
2.14,2.24,s,phones,001852
2.24,2.26,v,phones,001852
2.26,2.29,ɔː,phones,001852
2.29,2.39,s,phones,001852
2.39,2.45,t,phones,001852
2.45,2.55,ouː,phones,001852
2.55,2.56,r,phones,001852
2.56,2.62,a,phones,001852
2.62,2.65,n,phones,001852
2.65,3.53,spn,phones,001852
3.53,3.59,aː,phones,001852
3.59,3.6,ð,phones,001852
3.6,3.63,h,phones,001852
3.63,3.67,a,phones,001852
3.67,3.76,n,phones,001852
3.76,3.82,c,phones,001852
3.82,3.95,aiː,phones,001852
3.95,4.01,t,phones,001852
4.01,4.04,ɪ,phones,001852
4.04,4.05,ɛ,phones,001852
4.05,4.08,h,phones,001852
4.08,4.14,c,phones,001852
4.14,4.22,ɪ,phones,001852
4.22,4.3,cʰ,phones,001852
4.3,4.35,i,phones,001852
4.35,4.44,ŋ̊,phones,001852
4.44,4.47,t,phones,001852
4.47,4.51,h,phones,001852
4.51,4.55,ɔː,phones,001852
4.55,4.6,n,phones,001852
4.6,4.63,ʏ,phones,001852
4.63,4.75,m,phones,001852
