Begin,End,Label,Type,Speaker
0.94,1.58,patrek,words,012250
1.58,1.85,hvað,words,012250
1.85,1.9,er,words,012250
1.9,2.02,á,words,012250
2.02,2.55,dagatalinu,words,012250
2.55,2.63,í,words,012250
2.63,3.06,dag,words,012250
0.94,1.03,pʰ,phones,012250
1.03,1.24,aː,phones,012250
1.24,1.29,t,phones,012250
1.29,1.3,r,phones,012250
1.3,1.46,ɛ,phones,012250
1.46,1.58,k,phones,012250
1.58,1.69,k,phones,012250
1.69,1.71,v,phones,012250
1.71,1.81,aː,phones,012250
1.81,1.85,ð,phones,012250
1.85,1.89,ɛː,phones,012250
1.89,1.9,r,phones,012250
1.9,2.02,auː,phones,012250
2.02,2.06,t,phones,012250
2.06,2.17,aː,phones,012250
2.17,2.2,ɣ,phones,012250
2.2,2.29,a,phones,012250
2.29,2.34,tʰ,phones,012250
2.34,2.4,aː,phones,012250
2.4,2.45,l,phones,012250
2.45,2.48,ɪ,phones,012250
2.48,2.51,n,phones,012250
2.51,2.55,ʏ,phones,012250
2.55,2.63,iː,phones,012250
2.63,2.68,t,phones,012250
2.68,2.79,aː,phones,012250
2.79,3.06,ɣ,phones,012250
