Begin,End,Label,Type,Speaker
0.3,0.53,hvað,words,017348
0.53,0.95,kenndi,words,017348
0.95,1.3,mamma,words,017348
1.3,1.64,hans,words,017348
1.64,2.02,honum,words,017348
0.3,0.37,k,phones,017348
0.37,0.39,v,phones,017348
0.39,0.52,aː,phones,017348
0.52,0.53,ð,phones,017348
0.53,0.62,cʰ,phones,017348
0.62,0.69,ɛ,phones,017348
0.69,0.84,n,phones,017348
0.84,0.89,t,phones,017348
0.89,0.95,ɪ,phones,017348
0.95,1.03,m,phones,017348
1.03,1.12,a,phones,017348
1.12,1.25,m,phones,017348
1.25,1.3,a,phones,017348
1.3,1.34,h,phones,017348
1.34,1.42,a,phones,017348
1.42,1.49,n,phones,017348
1.49,1.64,s,phones,017348
1.64,1.67,h,phones,017348
1.67,1.74,ɔː,phones,017348
1.74,1.79,n,phones,017348
1.79,1.82,ʏ,phones,017348
1.82,2.02,m,phones,017348
