Begin,End,Label,Type,Speaker
0.58,1.12,varmi,words,012814
1.66,1.87,hvaða,words,012814
1.87,2.24,leikir,words,012814
2.24,2.38,eru,words,012814
2.38,2.43,í,words,012814
2.43,3.03,kvöld,words,012814
0.58,0.64,v,phones,012814
0.64,0.74,a,phones,012814
0.74,0.75,r,phones,012814
0.75,0.87,m,phones,012814
0.87,1.12,ɪ,phones,012814
1.66,1.73,k,phones,012814
1.73,1.75,v,phones,012814
1.75,1.83,aː,phones,012814
1.83,1.84,ð,phones,012814
1.84,1.87,a,phones,012814
1.87,1.94,l,phones,012814
1.94,2.12,eiː,phones,012814
2.12,2.17,c,phones,012814
2.17,2.23,ɪ,phones,012814
2.23,2.24,r,phones,012814
2.24,2.34,ɛː,phones,012814
2.34,2.35,r,phones,012814
2.35,2.38,ʏ,phones,012814
2.38,2.43,iː,phones,012814
2.43,2.51,k,phones,012814
2.51,2.53,v,phones,012814
2.53,2.67,œ,phones,012814
2.67,2.86,l,phones,012814
2.86,3.03,t,phones,012814
