Begin,End,Label,Type,Speaker
0.2,0.31,en,words,017368
0.31,0.45,hvar,words,017368
0.45,0.63,eru,words,017368
0.63,0.94,öll,words,017368
1.04,1.7066875,börnin,words,017368
0.2,0.23,ɛ,phones,017368
0.23,0.31,n,phones,017368
0.31,0.37,k,phones,017368
0.37,0.39,v,phones,017368
0.39,0.44,aː,phones,017368
0.44,0.45,r,phones,017368
0.45,0.54,ɛː,phones,017368
0.54,0.55,r,phones,017368
0.55,0.63,ʏ,phones,017368
0.63,0.84,œ,phones,017368
0.84,0.93,t,phones,017368
0.93,0.94,l̥,phones,017368
1.04,1.08,p,phones,017368
1.08,1.2,œ,phones,017368
1.2,1.35,r,phones,017368
1.35,1.49,t,phones,017368
1.49,1.55,n,phones,017368
1.55,1.66,ɪ,phones,017368
1.66,1.7066875,n,phones,017368
