Begin,End,Label,Type,Speaker
1.18,1.64,gullveig,words,012672
1.71,1.97,hvenær,words,012672
1.97,2.14,kemur,words,012672
2.14,2.52,strætó,words,012672
2.52,2.72,númer,words,012672
2.72,3.03,þrjátíu,words,012672
3.03,3.06,og,words,012672
3.06,3.44,fimm,words,012672
1.18,1.64,spn,phones,012672
1.71,1.79,k,phones,012672
1.79,1.81,v,phones,012672
1.81,1.88,ɛː,phones,012672
1.88,1.91,n,phones,012672
1.91,1.94,ai,phones,012672
1.94,1.97,r,phones,012672
1.97,2.04,cʰ,phones,012672
2.04,2.07,ɛː,phones,012672
2.07,2.11,m,phones,012672
2.11,2.14,ʏ,phones,012672
2.14,2.21,s,phones,012672
2.21,2.25,t,phones,012672
2.25,2.26,r,phones,012672
2.26,2.43,aiː,phones,012672
2.43,2.48,t,phones,012672
2.48,2.52,ou,phones,012672
2.52,2.55,n,phones,012672
2.55,2.59,uː,phones,012672
2.59,2.64,m,phones,012672
2.64,2.67,ɛ,phones,012672
2.67,2.72,r,phones,012672
2.72,2.73,θ,phones,012672
2.73,2.79,r,phones,012672
2.79,2.82,j,phones,012672
2.82,2.91,auː,phones,012672
2.91,2.96,t,phones,012672
2.96,2.99,i,phones,012672
2.99,3.0,j,phones,012672
3.0,3.03,ʏ,phones,012672
3.03,3.04,ɔː,phones,012672
3.04,3.06,ɣ,phones,012672
3.06,3.09,f,phones,012672
3.09,3.17,ɪ,phones,012672
3.17,3.44,m,phones,012672
