Begin,End,Label,Type,Speaker
0.09,0.22,hvort,words,014474
0.22,0.32,hún,words,014474
0.32,0.44,vildi,words,014474
0.44,0.46,að,words,014474
0.46,0.7,bróðir,words,014474
0.7,0.93,þeirra,words,014474
0.93,1.15,yrði,words,014474
1.15,1.32,sér,words,014474
1.32,1.41,til,words,014474
1.41,2.02,skammar,words,014474
0.09,0.12,k,phones,014474
0.12,0.14,v,phones,014474
0.14,0.15,ɔ,phones,014474
0.15,0.18,r̥,phones,014474
0.18,0.22,t,phones,014474
0.22,0.26,h,phones,014474
0.26,0.29,uː,phones,014474
0.29,0.32,n,phones,014474
0.32,0.34,v,phones,014474
0.34,0.35,ɪ,phones,014474
0.35,0.38,l,phones,014474
0.38,0.41,t,phones,014474
0.41,0.44,ɪ,phones,014474
0.44,0.45,aː,phones,014474
0.45,0.46,ð,phones,014474
0.46,0.49,p,phones,014474
0.49,0.5,r,phones,014474
0.5,0.53,ouː,phones,014474
0.53,0.57,ð,phones,014474
0.57,0.6,ɪ,phones,014474
0.6,0.7,r,phones,014474
0.7,0.71,θ,phones,014474
0.71,0.83,ei,phones,014474
0.83,0.84,r,phones,014474
0.84,0.93,a,phones,014474
0.93,1.03,ɪ,phones,014474
1.03,1.04,r,phones,014474
1.04,1.1,ð,phones,014474
1.1,1.15,ɪ,phones,014474
1.15,1.22,s,phones,014474
1.22,1.25,j,phones,014474
1.25,1.29,ɛː,phones,014474
1.29,1.32,r,phones,014474
1.32,1.35,tʰ,phones,014474
1.35,1.38,ɪː,phones,014474
1.38,1.41,l,phones,014474
1.41,1.49,s,phones,014474
1.49,1.53,k,phones,014474
1.53,1.56,a,phones,014474
1.56,1.75,m,phones,014474
1.75,1.81,a,phones,014474
1.81,2.02,r,phones,014474
