Begin,End,Label,Type,Speaker
0.14,0.35,var,words,013017
0.35,0.4,það,words,013017
0.4,0.71,þetta,words,013017
0.71,0.95,sem,words,013017
0.95,1.08,þú,words,013017
1.08,1.46,sagðist,words,013017
1.46,1.69,ekki,words,013017
1.69,1.95,geta,words,013017
1.95,2.31,talað,words,013017
2.31,2.3893125,um,words,013017
0.14,0.17,v,phones,013017
0.17,0.3,aː,phones,013017
0.3,0.35,r,phones,013017
0.35,0.36,θ,phones,013017
0.36,0.39,aː,phones,013017
0.39,0.4,ð,phones,013017
0.4,0.41,θ,phones,013017
0.41,0.47,ɛ,phones,013017
0.47,0.54,h,phones,013017
0.54,0.59,t,phones,013017
0.59,0.71,a,phones,013017
0.71,0.76,s,phones,013017
0.76,0.86,ɛː,phones,013017
0.86,0.95,m,phones,013017
0.95,0.96,θ,phones,013017
0.96,1.08,uː,phones,013017
1.08,1.2,s,phones,013017
1.2,1.27,a,phones,013017
1.27,1.29,ɣ,phones,013017
1.29,1.32,ð,phones,013017
1.32,1.35,ɪ,phones,013017
1.35,1.39,s,phones,013017
1.39,1.46,t,phones,013017
1.46,1.52,ɛ,phones,013017
1.52,1.57,h,phones,013017
1.57,1.63,c,phones,013017
1.63,1.69,ɪ,phones,013017
1.69,1.75,c,phones,013017
1.75,1.8,ɛː,phones,013017
1.8,1.85,t,phones,013017
1.85,1.95,a,phones,013017
1.95,2.02,tʰ,phones,013017
2.02,2.12,aː,phones,013017
2.12,2.19,l,phones,013017
2.19,2.22,a,phones,013017
2.22,2.31,ð,phones,013017
2.31,2.34,ʏ,phones,013017
2.34,2.3893125,m,phones,013017
