Begin,End,Label,Type,Speaker
0.35,0.91,hafið,words,016623
0.91,1.08,þér,words,016623
1.14,1.79,einkarétt,words,016623
1.79,1.94,á,words,016623
1.94,2.21,því,words,016623
0.35,0.49,h,phones,016623
0.49,0.7,aː,phones,016623
0.7,0.72,v,phones,016623
0.72,0.9,ɪ,phones,016623
0.9,0.91,ð,phones,016623
0.91,0.92,θ,phones,016623
0.92,0.99,j,phones,016623
0.99,1.05,ɛː,phones,016623
1.05,1.08,r,phones,016623
1.14,1.24,ei,phones,016623
1.24,1.41,ŋ̊,phones,016623
1.41,1.48,k,phones,016623
1.48,1.55,a,phones,016623
1.55,1.56,r,phones,016623
1.56,1.6,j,phones,016623
1.6,1.65,ɛ,phones,016623
1.65,1.73,h,phones,016623
1.73,1.79,t,phones,016623
1.79,1.94,auː,phones,016623
1.94,1.95,θ,phones,016623
1.95,1.97,v,phones,016623
1.97,2.21,iː,phones,016623
