Begin,End,Label,Type,Speaker
0.61,0.84,er,words,016545
0.84,1.67,vitsmunalíf,words,016545
1.67,2.38,sjaldgæft,words,016545
2.44,2.73,eða,words,016545
2.73,3.27,algengt,words,016545
3.27,3.33,í,words,016545
3.33,4.03,alheiminum,words,016545
0.61,0.76,ɛː,phones,016545
0.76,0.84,r,phones,016545
0.84,0.86,v,phones,016545
0.86,0.98,ɪː,phones,016545
0.98,1.08,t,phones,016545
1.08,1.2,s,phones,016545
1.2,1.27,m,phones,016545
1.27,1.35,ʏ,phones,016545
1.35,1.41,n,phones,016545
1.41,1.48,a,phones,016545
1.48,1.55,l,phones,016545
1.55,1.65,iː,phones,016545
1.65,1.67,v,phones,016545
1.67,1.79,s,phones,016545
1.79,1.84,j,phones,016545
1.84,1.91,a,phones,016545
1.91,2.05,l,phones,016545
2.05,2.09,t,phones,016545
2.09,2.15,c,phones,016545
2.15,2.26,ai,phones,016545
2.26,2.35,f,phones,016545
2.35,2.38,t,phones,016545
2.44,2.58,ɛː,phones,016545
2.58,2.65,ð,phones,016545
2.65,2.73,a,phones,016545
2.73,2.82,a,phones,016545
2.82,2.99,l,phones,016545
2.99,3.06,c,phones,016545
3.06,3.09,ei,phones,016545
3.09,3.22,ŋ̊,phones,016545
3.22,3.27,t,phones,016545
3.27,3.33,iː,phones,016545
3.33,3.52,aː,phones,016545
3.52,3.57,l,phones,016545
3.57,3.65,h,phones,016545
3.65,3.71,ei,phones,016545
3.71,3.81,m,phones,016545
3.81,3.86,ɪ,phones,016545
3.86,3.93,n,phones,016545
3.93,4.0,ʏ,phones,016545
4.0,4.03,m,phones,016545
