Begin,End,Label,Type,Speaker
0.89,1.18,hvað,words,015868
1.18,1.65,segirðu,words,015868
1.65,1.93,um,words,015868
1.93,2.2,þetta,words,015868
2.2,2.47,jón,words,015868
2.47,2.7,minn,words,015868
0.89,0.98,k,phones,015868
0.98,1.0,v,phones,015868
1.0,1.17,aː,phones,015868
1.17,1.18,ð,phones,015868
1.18,1.31,s,phones,015868
1.31,1.37,ei,phones,015868
1.37,1.47,j,phones,015868
1.47,1.52,ɪ,phones,015868
1.52,1.53,r,phones,015868
1.53,1.65,ʏ,phones,015868
1.65,1.83,ʏ,phones,015868
1.83,1.93,m,phones,015868
1.93,1.94,θ,phones,015868
1.94,2.0,ɛ,phones,015868
2.0,2.08,h,phones,015868
2.08,2.13,t,phones,015868
2.13,2.2,a,phones,015868
2.2,2.31,j,phones,015868
2.31,2.39,ouː,phones,015868
2.39,2.47,n,phones,015868
2.47,2.51,m,phones,015868
2.51,2.58,ɪ,phones,015868
2.58,2.7,n,phones,015868
