Begin,End,Label,Type,Speaker
0.89,1.23,getur,words,013930
1.23,1.47,einn,words,013930
1.47,2.1,leikmaður,words,013930
2.15,2.48,unnið,words,013930
2.48,2.81,leik,words,013930
0.89,0.97,c,phones,013930
0.97,1.09,ɛː,phones,013930
1.09,1.15,t,phones,013930
1.15,1.18,ʏ,phones,013930
1.18,1.23,r,phones,013930
1.23,1.35,ei,phones,013930
1.35,1.39,t,phones,013930
1.39,1.47,n̥,phones,013930
1.47,1.51,l,phones,013930
1.51,1.62,eiː,phones,013930
1.62,1.66,k,phones,013930
1.66,1.72,m,phones,013930
1.72,1.79,a,phones,013930
1.79,1.94,ð,phones,013930
1.94,1.99,ʏ,phones,013930
1.99,2.1,r,phones,013930
2.15,2.26,ʏ,phones,013930
2.26,2.35,n,phones,013930
2.35,2.47,ɪ,phones,013930
2.47,2.48,ð,phones,013930
2.48,2.55,l,phones,013930
2.55,2.75,eiː,phones,013930
2.75,2.81,k,phones,013930
