Begin,End,Label,Type,Speaker
0.49,0.73,ef,words,014627
0.73,0.99,til,words,014627
0.99,1.17,vill,words,014627
1.23,1.62,þorir,words,014627
1.62,1.82,hún,words,014627
1.82,2.14,ekki,words,014627
2.14,2.87,ein,words,014627
2.9,3.25,þegar,words,014627
3.25,3.33,á,words,014627
3.33,3.61,reynir,words,014627
0.49,0.62,ɛː,phones,014627
0.62,0.73,v,phones,014627
0.73,0.84,tʰ,phones,014627
0.84,0.92,ɪː,phones,014627
0.92,0.99,l,phones,014627
0.99,1.01,v,phones,014627
1.01,1.11,ɪ,phones,014627
1.11,1.16,t,phones,014627
1.16,1.17,l̥,phones,014627
1.23,1.39,θ,phones,014627
1.39,1.46,ɔː,phones,014627
1.46,1.49,r,phones,014627
1.49,1.57,ɪ,phones,014627
1.57,1.62,r,phones,014627
1.62,1.69,h,phones,014627
1.69,1.72,uː,phones,014627
1.72,1.82,n,phones,014627
1.82,1.91,ɛ,phones,014627
1.91,2.02,h,phones,014627
2.02,2.11,c,phones,014627
2.11,2.14,ɪ,phones,014627
2.14,2.39,eiː,phones,014627
2.39,2.87,n,phones,014627
2.9,2.91,θ,phones,014627
2.91,3.12,ɛː,phones,014627
3.12,3.14,ɣ,phones,014627
3.14,3.2,a,phones,014627
3.2,3.25,r,phones,014627
3.25,3.33,auː,phones,014627
3.33,3.36,r,phones,014627
3.36,3.41,eiː,phones,014627
3.41,3.44,n,phones,014627
3.44,3.49,ɪ,phones,014627
3.49,3.61,r,phones,014627
