Begin,End,Label,Type,Speaker
0.25,0.81,skiljiði,words,018810
0.81,1.0,þetta,words,018810
1.0,1.24,ekki,words,018810
0.25,0.46,s,phones,018810
0.46,0.53,c,phones,018810
0.53,0.6,ɪ,phones,018810
0.6,0.68,l,phones,018810
0.68,0.71,j,phones,018810
0.71,0.74,ɪ,phones,018810
0.74,0.78,ð,phones,018810
0.78,0.81,ɪ,phones,018810
0.81,0.82,θ,phones,018810
0.82,0.85,ɛ,phones,018810
0.85,0.91,h,phones,018810
0.91,0.97,t,phones,018810
0.97,1.0,a,phones,018810
1.0,1.01,ɛ,phones,018810
1.01,1.04,h,phones,018810
1.04,1.1,c,phones,018810
1.1,1.24,ɪ,phones,018810
