Begin,End,Label,Type,Speaker
1.01,1.38,eitthvað,words,016333
1.38,1.59,sem,words,016333
1.59,1.74,að,words,016333
1.74,1.96,þið,words,016333
1.96,2.28,þurfið,words,016333
2.28,2.43,að,words,016333
2.43,2.81,varast,words,016333
2.84,3.46,sérstaklega,words,016333
3.46,3.49,í,words,016333
3.49,3.85,leik,words,016333
4.13,5.12,keflvíkingana,words,016333
1.01,1.19,ei,phones,016333
1.19,1.27,h,phones,016333
1.27,1.31,k,phones,016333
1.31,1.33,v,phones,016333
1.33,1.37,a,phones,016333
1.37,1.38,ð,phones,016333
1.38,1.49,s,phones,016333
1.49,1.56,ɛː,phones,016333
1.56,1.59,m,phones,016333
1.59,1.73,aː,phones,016333
1.73,1.74,ð,phones,016333
1.74,1.75,θ,phones,016333
1.75,1.95,ɪː,phones,016333
1.95,1.96,ð,phones,016333
1.96,1.97,θ,phones,016333
1.97,2.07,ʏ,phones,016333
2.07,2.16,r,phones,016333
2.16,2.18,v,phones,016333
2.18,2.22,ɪ,phones,016333
2.22,2.28,ð,phones,016333
2.28,2.42,aː,phones,016333
2.42,2.43,ð,phones,016333
2.43,2.45,v,phones,016333
2.45,2.63,aː,phones,016333
2.63,2.64,r,phones,016333
2.64,2.71,a,phones,016333
2.71,2.78,s,phones,016333
2.78,2.81,t,phones,016333
2.84,2.96,s,phones,016333
2.96,2.99,j,phones,016333
2.99,3.04,ɛ,phones,016333
3.04,3.07,r̥,phones,016333
3.07,3.12,s,phones,016333
3.12,3.18,t,phones,016333
3.18,3.25,a,phones,016333
3.25,3.29,k,phones,016333
3.29,3.34,l,phones,016333
3.34,3.37,ɛ,phones,016333
3.37,3.39,ɣ,phones,016333
3.39,3.46,a,phones,016333
3.46,3.49,iː,phones,016333
3.49,3.6,l,phones,016333
3.6,3.78,eiː,phones,016333
3.78,3.85,k,phones,016333
4.13,5.12,spn,phones,016333
