Begin,End,Label,Type,Speaker
1.02,1.17,í,words,013265
1.17,1.67,heild,words,013265
1.67,2.08,hljóðaði,words,013265
2.08,2.67,spurningin,words,013265
2.67,3.1,svona,words,013265
3.56,3.83,hvert,words,013265
3.83,3.91,er,words,013265
3.94,4.43,meðaltal,words,013265
4.43,5.09,snjóflóða,words,013265
5.09,5.17,í,words,013265
5.17,5.89,álftafirði,words,013265
5.92,6.49,sérstaklega,words,013265
6.49,7.38,súðavíkurhlíð,words,013265
1.02,1.17,iː,phones,013265
1.17,1.24,h,phones,013265
1.24,1.33,ei,phones,013265
1.33,1.43,l,phones,013265
1.43,1.67,t,phones,013265
1.67,1.7,l̥,phones,013265
1.7,1.74,j,phones,013265
1.74,1.81,ouː,phones,013265
1.81,1.91,ð,phones,013265
1.91,1.96,a,phones,013265
1.96,2.02,ð,phones,013265
2.02,2.08,ɪ,phones,013265
2.08,2.21,s,phones,013265
2.21,2.26,p,phones,013265
2.26,2.31,ʏ,phones,013265
2.31,2.36,r,phones,013265
2.36,2.45,t,phones,013265
2.45,2.48,n,phones,013265
2.48,2.51,i,phones,013265
2.51,2.54,ɲ,phones,013265
2.54,2.59,c,phones,013265
2.59,2.63,ɪ,phones,013265
2.63,2.67,n,phones,013265
2.67,2.76,s,phones,013265
2.76,2.78,v,phones,013265
2.78,2.85,ɔː,phones,013265
2.85,2.94,n,phones,013265
2.94,3.1,a,phones,013265
3.56,3.64,k,phones,013265
3.64,3.66,v,phones,013265
3.66,3.72,ɛ,phones,013265
3.72,3.8,r̥,phones,013265
3.8,3.83,t,phones,013265
3.83,3.87,ɛː,phones,013265
3.87,3.91,r,phones,013265
3.94,4.0,m,phones,013265
4.0,4.1,ɛː,phones,013265
4.1,4.16,ð,phones,013265
4.16,4.19,a,phones,013265
4.19,4.23,l,phones,013265
4.23,4.34,t,phones,013265
4.34,4.37,aː,phones,013265
4.37,4.43,l,phones,013265
4.43,4.55,s,phones,013265
4.55,4.58,t,phones,013265
4.58,4.61,n,phones,013265
4.61,4.68,j,phones,013265
4.68,4.73,ouː,phones,013265
4.73,4.86,f,phones,013265
4.86,4.89,l,phones,013265
4.89,4.92,ou,phones,013265
4.92,4.99,ð,phones,013265
4.99,5.09,a,phones,013265
5.09,5.17,iː,phones,013265
5.17,5.24,au,phones,013265
5.24,5.26,l̥,phones,013265
5.26,5.43,t,phones,013265
5.43,5.48,a,phones,013265
5.48,5.58,f,phones,013265
5.58,5.64,ɪ,phones,013265
5.64,5.65,r,phones,013265
5.65,5.73,ð,phones,013265
5.73,5.89,ɪ,phones,013265
5.92,6.06,s,phones,013265
6.06,6.09,j,phones,013265
6.09,6.12,ɛ,phones,013265
6.12,6.15,r̥,phones,013265
6.15,6.19,s,phones,013265
6.19,6.24,t,phones,013265
6.24,6.33,a,phones,013265
6.33,6.37,k,phones,013265
6.37,6.41,l,phones,013265
6.41,6.44,ɛ,phones,013265
6.44,6.46,ɣ,phones,013265
6.46,6.49,a,phones,013265
6.49,6.61,s,phones,013265
6.61,6.71,uː,phones,013265
6.71,6.79,ð,phones,013265
6.79,6.84,a,phones,013265
6.84,6.86,v,phones,013265
6.86,6.98,iː,phones,013265
6.98,7.03,k,phones,013265
7.03,7.09,ʏ,phones,013265
7.09,7.21,r,phones,013265
7.21,7.24,l̥,phones,013265
7.24,7.37,iː,phones,013265
7.37,7.38,ð,phones,013265
