Begin,End,Label,Type,Speaker
1.1,1.64,hverjir,words,017502
1.64,1.91,voru,words,017502
1.91,2.22,vinir,words,017502
2.22,2.56,mínir,words,017502
1.1,1.18,k,phones,017502
1.18,1.2,v,phones,017502
1.2,1.32,ɛ,phones,017502
1.32,1.33,r,phones,017502
1.33,1.5,j,phones,017502
1.5,1.56,ɪ,phones,017502
1.56,1.64,r,phones,017502
1.64,1.66,v,phones,017502
1.66,1.8,ɔː,phones,017502
1.8,1.81,r,phones,017502
1.81,1.91,ʏ,phones,017502
1.91,1.93,v,phones,017502
1.93,2.09,ɪː,phones,017502
2.09,2.13,n,phones,017502
2.13,2.21,ɪ,phones,017502
2.21,2.22,r,phones,017502
2.22,2.32,m,phones,017502
2.32,2.4,iː,phones,017502
2.4,2.47,n,phones,017502
2.47,2.53,ɪ,phones,017502
2.53,2.56,r,phones,017502
