Begin,End,Label,Type,Speaker
0.88,1.18,hvert,words,012940
1.18,1.27,er,words,012940
1.27,2.01,flatarmál,words,012940
2.01,2.89,sólarinnar,words,012940
0.88,0.96,k,phones,012940
0.96,0.98,v,phones,012940
0.98,1.04,ɛ,phones,012940
1.04,1.13,r̥,phones,012940
1.13,1.18,t,phones,012940
1.18,1.21,ɛː,phones,012940
1.21,1.27,r,phones,012940
1.27,1.35,f,phones,012940
1.35,1.41,l,phones,012940
1.41,1.6,aː,phones,012940
1.6,1.65,t,phones,012940
1.65,1.69,a,phones,012940
1.69,1.7,r,phones,012940
1.7,1.81,m,phones,012940
1.81,1.93,auː,phones,012940
1.93,2.01,l,phones,012940
2.01,2.15,s,phones,012940
2.15,2.29,ouː,phones,012940
2.29,2.35,l,phones,012940
2.35,2.42,a,phones,012940
2.42,2.43,r,phones,012940
2.43,2.52,ɪ,phones,012940
2.52,2.62,n,phones,012940
2.62,2.66,a,phones,012940
2.66,2.89,r,phones,012940
