Begin,End,Label,Type,Speaker
0.82,1.04,eru,words,012946
1.07,1.21,þær,words,012946
1.21,1.53,nema,words,012946
1.53,1.68,á,words,012946
1.68,2.17,leiðinni,words,012946
0.82,0.86,ɛː,phones,012946
0.86,0.87,r,phones,012946
0.87,1.04,ʏ,phones,012946
1.07,1.1,θ,phones,012946
1.1,1.2,aiː,phones,012946
1.2,1.21,r,phones,012946
1.21,1.36,n,phones,012946
1.36,1.43,ɛː,phones,012946
1.43,1.5,m,phones,012946
1.5,1.53,a,phones,012946
1.53,1.68,auː,phones,012946
1.68,1.77,l,phones,012946
1.77,1.8,ei,phones,012946
1.8,1.84,ð,phones,012946
1.84,1.87,ɪ,phones,012946
1.87,2.07,n,phones,012946
2.07,2.17,ɪ,phones,012946
