Begin,End,Label,Type,Speaker
0.24,1.21,morgunsól,words,010729
1.48,1.92,hvenær,words,010729
1.92,2.19,kemur,words,010729
2.19,2.74,nían,words,010729
0.24,0.37,m,phones,010729
0.37,0.44,ɔ,phones,010729
0.44,0.54,r,phones,010729
0.54,0.6,k,phones,010729
0.6,0.64,ʏ,phones,010729
0.64,0.7,n,phones,010729
0.7,0.83,s,phones,010729
0.83,1.0,ouː,phones,010729
1.0,1.21,l,phones,010729
1.48,1.59,k,phones,010729
1.59,1.61,v,phones,010729
1.61,1.71,ɛː,phones,010729
1.71,1.79,n,phones,010729
1.79,1.85,ai,phones,010729
1.85,1.92,r,phones,010729
1.92,2.01,cʰ,phones,010729
2.01,2.08,ɛː,phones,010729
2.08,2.15,m,phones,010729
2.15,2.19,ʏ,phones,010729
2.19,2.74,spn,phones,010729
