Begin,End,Label,Type,Speaker
0.69,0.9,hvaða,words,011974
0.9,1.59,sjávardýr,words,011974
1.59,1.74,er,words,011974
1.74,1.85,í,words,011974
1.85,2.24,mestri,words,011974
2.24,3.21,útrýmingarhættu,words,011974
0.69,0.77,k,phones,011974
0.77,0.79,v,phones,011974
0.79,0.84,aː,phones,011974
0.84,0.85,ð,phones,011974
0.85,0.9,a,phones,011974
0.9,1.03,s,phones,011974
1.03,1.09,j,phones,011974
1.09,1.22,au,phones,011974
1.22,1.24,v,phones,011974
1.24,1.32,a,phones,011974
1.32,1.41,r,phones,011974
1.41,1.46,t,phones,011974
1.46,1.58,iː,phones,011974
1.58,1.59,r,phones,011974
1.59,1.73,ɛː,phones,011974
1.73,1.74,r,phones,011974
1.74,1.85,iː,phones,011974
1.85,1.93,m,phones,011974
1.93,1.99,ɛ,phones,011974
1.99,2.13,s,phones,011974
2.13,2.18,t,phones,011974
2.18,2.19,r,phones,011974
2.19,2.24,ɪ,phones,011974
2.24,2.4,uː,phones,011974
2.4,2.47,t,phones,011974
2.47,2.48,r,phones,011974
2.48,2.52,i,phones,011974
2.52,2.56,m,phones,011974
2.56,2.62,i,phones,011974
2.62,2.66,ŋ,phones,011974
2.66,2.72,k,phones,011974
2.72,2.75,a,phones,011974
2.75,2.79,r,phones,011974
2.79,2.83,h,phones,011974
2.83,2.9,ai,phones,011974
2.9,3.01,h,phones,011974
3.01,3.07,t,phones,011974
3.07,3.21,ʏ,phones,011974
